osmid,y,x,street_count,highway,ref,geometry,elevation
8815398638,47.6157707,-122.3508209,3,,,POINT (-122.3508209 47.6157707),26
8815398639,47.6152657,-122.3514878,3,,,POINT (-122.3514878 47.6152657),20
8815398640,47.6152623,-122.3514922,3,,,POINT (-122.3514922 47.6152623),20
8836446731,47.616334,-122.3497894,3,,,POINT (-122.3497894 47.616334),40
8836446732,47.6163558,-122.3497598,3,,,POINT (-122.3497598 47.6163558),40
8836446734,47.6158888,-122.349034,3,,,POINT (-122.349034 47.6158888),46
8836446736,47.6153794,-122.3496913,3,,,POINT (-122.3496913 47.6153794),31
8836446737,47.6158225,-122.3504366,3,,,POINT (-122.3504366 47.6158225),26
8836446738,47.6158388,-122.3504327,3,,,POINT (-122.3504327 47.6158388),33
8836446743,47.6160474,-122.3488146,3,,,POINT (-122.3488146 47.6160474),46
8836446745,47.6164981,-122.3495853,3,,,POINT (-122.3495853 47.6164981),40
8836446746,47.6165047,-122.3495836,3,,,POINT (-122.3495836 47.6165047),40
8836446747,47.6170077,-122.3489318,3,,,POINT (-122.3489318 47.6170077),36
8836446749,47.6165593,-122.3481813,3,,,POINT (-122.3481813 47.6165593),53
8836446750,47.6165527,-122.3481703,3,,,POINT (-122.3481703 47.6165527),53
8836446753,47.6165969,-122.3497627,3,,,POINT (-122.3497627 47.6165969),40
8836446755,47.6171033,-122.3490988,4,,,POINT (-122.3490988 47.6171033),36
8836446757,47.6175553,-122.3498455,3,,,POINT (-122.3498455 47.6175553),37
8836446759,47.6170546,-122.350511,3,,,POINT (-122.350511 47.6170546),35
8836446760,47.6170475,-122.3505202,3,,,POINT (-122.3505202 47.6170475),35
8836446765,47.6159272,-122.3506256,3,,,POINT (-122.3506256 47.6159272),33
8836446766,47.6159396,-122.3506082,3,,,POINT (-122.3506082 47.6159396),33
8836446767,47.6164453,-122.3499603,3,,,POINT (-122.3499603 47.6164453),40
8836446769,47.6168924,-122.3507084,3,,,POINT (-122.3507084 47.6168924),35
8836446770,47.6169036,-122.350727,3,,,POINT (-122.350727 47.6169036),35
8836446771,47.6163783,-122.3513799,3,,,POINT (-122.3513799 47.6163783),27
8836446777,47.6156805,-122.3506509,3,,,POINT (-122.3506509 47.6156805),26
8836446778,47.6156752,-122.3506077,3,,,POINT (-122.3506077 47.6156752),26
8836446779,47.6152378,-122.3498746,3,,,POINT (-122.3498746 47.6152378),31
8836446783,47.6151505,-122.3513168,3,,,POINT (-122.3513168 47.6151505),20
8836446784,47.6151648,-122.3513184,3,,,POINT (-122.3513184 47.6151648),20
8836446789,47.6141511,-122.3496414,3,,,POINT (-122.3496414 47.6141511),17
8836446790,47.6141525,-122.3496181,3,,,POINT (-122.3496181 47.6141525),17
8836446791,47.6146765,-122.3489441,3,,,POINT (-122.3489441 47.6146765),30
8836446793,47.615116,-122.3496977,3,,,POINT (-122.3496977 47.615116),31
8836446798,47.6140174,-122.3497615,3,,,POINT (-122.3497615 47.6140174),17
8836446806,47.6140353,-122.349469,3,,,POINT (-122.349469 47.6140353),17
8836446807,47.6139385,-122.3496162,3,,,POINT (-122.3496162 47.6139385),17
8836451718,47.6164815,-122.3515594,3,,,POINT (-122.3515594 47.6164815),27
8836451719,47.6169938,-122.3508845,3,,,POINT (-122.3508845 47.6169938),39
8836451720,47.6170025,-122.3508995,3,,,POINT (-122.3508995 47.6170025),39
8836451721,47.6174448,-122.3516439,3,,,POINT (-122.3516439 47.6174448),39
8836451722,47.6174479,-122.351656,3,,,POINT (-122.351656 47.6174479),39
8836451723,47.616934,-122.3523129,3,,,POINT (-122.3523129 47.616934),30
8836451727,47.6171536,-122.3507015,3,,,POINT (-122.3507015 47.6171536),35
8836451728,47.6171668,-122.3506754,3,,,POINT (-122.3506754 47.6171668),35
8836451730,47.6176699,-122.3500459,3,,,POINT (-122.3500459 47.6176699),37
8836451732,47.6181102,-122.3507895,3,,,POINT (-122.3507895 47.6181102),37
8836451733,47.6176015,-122.3514488,3,,,POINT (-122.3514488 47.6176015),36
8836451734,47.6175936,-122.3514494,3,,,POINT (-122.3514494 47.6175936),36
8836451754,47.6164583,-122.351561,3,,,POINT (-122.351561 47.6164583),27
8836451776,47.6152393,-122.3498405,3,,,POINT (-122.3498405 47.6152393),31
8836451777,47.6153526,-122.349691,3,,,POINT (-122.349691 47.6153526),31
8836451782,47.6151549,-122.3496983,3,,,POINT (-122.3496983 47.6151549),31
8836451783,47.615273,-122.3495524,3,,,POINT (-122.3495524 47.615273),31
8836451800,47.6171468,-122.3486877,3,,,POINT (-122.3486877 47.6171468),36
8836451801,47.6171737,-122.3486857,3,,,POINT (-122.3486857 47.6171737),36
8836451802,47.6176723,-122.3480673,3,,,POINT (-122.3480673 47.6176723),42
8836451803,47.6176584,-122.3480435,3,,,POINT (-122.3480435 47.6176584),42
8836451804,47.6172156,-122.3473108,3,,,POINT (-122.3473108 47.6172156),45
8836451805,47.6167149,-122.3479473,3,,,POINT (-122.3479473 47.6167149),38
8836451806,47.6167208,-122.3479761,3,,,POINT (-122.3479761 47.6167208),38
8836451809,47.6161626,-122.3470432,3,,,POINT (-122.3470432 47.6161626),45
8836451810,47.6161634,-122.3470229,3,,,POINT (-122.3470229 47.6161634),45
8836451811,47.6166632,-122.346379,3,,,POINT (-122.346379 47.6166632),41
8836451812,47.6166804,-122.346392,3,,,POINT (-122.346392 47.6166804),49
8836451813,47.6171153,-122.3471266,3,,,POINT (-122.3471266 47.6171153),45
8836451814,47.6171155,-122.3471369,3,,,POINT (-122.3471369 47.6171155),45
8836451815,47.6166249,-122.3477876,3,,,POINT (-122.3477876 47.6166249),53
8836451816,47.6166007,-122.3477905,3,,,POINT (-122.3477905 47.6166007),53
8836451820,47.6172734,-122.3489049,3,,,POINT (-122.3489049 47.6172734),36
8836451822,47.6177798,-122.3482379,4,,,POINT (-122.3482379 47.6177798),42
8836451824,47.6181989,-122.3490281,3,,,POINT (-122.3490281 47.6181989),40
8836451825,47.6177383,-122.3496357,3,,,POINT (-122.3496357 47.6177383),37
8836451826,47.6177123,-122.3496462,3,,,POINT (-122.3496462 47.6177123),37
8836451829,47.6178361,-122.3478498,3,,,POINT (-122.3478498 47.6178361),42
8836451830,47.617816,-122.347846,3,,,POINT (-122.347846 47.617816),42
8836451831,47.6173808,-122.3470987,4,,,POINT (-122.3470987 47.6173808),45
8836451833,47.6178655,-122.3464734,3,,,POINT (-122.3464734 47.6178655),44
8836451835,47.618336,-122.3472095,3,,,POINT (-122.3472095 47.618336),42
8836451839,47.6172929,-122.3469202,3,,,POINT (-122.3469202 47.6172929),45
8836451840,47.617277,-122.3469295,3,,,POINT (-122.3469295 47.617277),45
8836451841,47.616824,-122.3461724,3,,,POINT (-122.3461724 47.616824),49
8836451842,47.6168389,-122.3461474,3,,,POINT (-122.3461474 47.6168389),49
8836451843,47.617335,-122.3455179,3,,,POINT (-122.3455179 47.617335),43
8836451845,47.617779,-122.3462624,3,,,POINT (-122.3462624 47.617779),44
8836451846,47.6177695,-122.3462952,3,,,POINT (-122.3462952 47.6177695),44
8836451847,47.6172291,-122.3453438,3,,,POINT (-122.3453438 47.6172291),43
8836451848,47.6172294,-122.3453137,3,,,POINT (-122.3453137 47.6172294),43
8836451849,47.6167882,-122.3445703,3,,,POINT (-122.3445703 47.6167882),43
8836451851,47.616269,-122.3452188,3,,,POINT (-122.3452188 47.616269),40
8836451852,47.6162646,-122.345249,3,,,POINT (-122.345249 47.6162646),40
8836451853,47.6167039,-122.3459753,3,,,POINT (-122.3459753 47.6167039),49
8836451854,47.6167242,-122.3459853,3,,,POINT (-122.3459853 47.6167242),49
8836451855,47.6161808,-122.3450545,3,,,POINT (-122.3450545 47.6161808),40
8836451856,47.6161634,-122.3450626,3,,,POINT (-122.3450626 47.6161634),40
8836451857,47.6155035,-122.3439436,3,,,POINT (-122.3439436 47.6155035),46
8836451858,47.6155085,-122.343926,3,,,POINT (-122.343926 47.6155085),46
8836451859,47.6160025,-122.3432833,3,,,POINT (-122.3432833 47.6160025),38
8836451860,47.6160122,-122.3432707,3,,,POINT (-122.3432707 47.6160122),38
8836451861,47.6166754,-122.3443893,3,,,POINT (-122.3443893 47.6166754),43
8836451862,47.6166722,-122.3444193,3,,,POINT (-122.3444193 47.6166722),43
8836451876,47.6172493,-122.3473247,3,,,POINT (-122.3473247 47.6172493),45
8836451887,47.6172449,-122.3488982,3,,,POINT (-122.3488982 47.6172449),36
8866684667,47.6171487,-122.3580413,1,,,POINT (-122.3580413 47.6171487),0
8867040079,47.6162892,-122.3545837,3,,,POINT (-122.3545837 47.6162892),6
8867040081,47.6161501,-122.3545877,4,,,POINT (-122.3545877 47.6161501),6
8867040084,47.6159278,-122.354486,3,,,POINT (-122.354486 47.6159278),6
8867040085,47.616355,-122.3548479,1,,,POINT (-122.3548479 47.616355),6
8867040099,47.6159159,-122.3540287,3,,,POINT (-122.3540287 47.6159159),10
8867040100,47.6159228,-122.3542946,3,,,POINT (-122.3542946 47.6159228),6
8867040110,47.6161116,-122.3544053,4,,,POINT (-122.3544053 47.6161116),6
8867068722,47.6159746,-122.3568043,3,,,POINT (-122.3568043 47.6159746),1
8867068729,47.6159982,-122.3567643,1,,,POINT (-122.3567643 47.6159982),1
8867068739,47.6168812,-122.3577275,1,,,POINT (-122.3577275 47.6168812),0
8883327493,47.6146814,-122.3489061,3,,,POINT (-122.3489061 47.6146814),30
8883327494,47.6147995,-122.3487584,3,,,POINT (-122.3487584 47.6147995),30
8883327498,47.6147254,-122.3486104,3,,,POINT (-122.3486104 47.6147254),30
8883327512,47.6169042,-122.3527138,4,,,POINT (-122.3527138 47.6169042),29
8883327513,47.6175762,-122.3538396,3,,,POINT (-122.3538396 47.6175762),28
8883327514,47.6175745,-122.3538639,3,,,POINT (-122.3538639 47.6175745),28
8883327515,47.6170462,-122.3545445,4,,,POINT (-122.3545445 47.6170462),12
8883327618,47.616388,-122.3534,3,,,POINT (-122.3534 47.616388),10
8883327621,47.6173265,-122.3541879,4,crossing,,POINT (-122.3541879 47.6173265),12
8883327622,47.6170567,-122.3525309,3,,,POINT (-122.3525309 47.6170567),29
8883327624,47.6175641,-122.3518774,3,,,POINT (-122.3518774 47.6175641),35
8883327625,47.6175908,-122.3518748,3,,,POINT (-122.3518748 47.6175908),35
8883327629,47.6177231,-122.3536647,3,,,POINT (-122.3536647 47.6177231),28
8883327630,47.6173207,-122.3521859,4,crossing,,POINT (-122.3521859 47.6173207),30
8883327632,47.6179926,-122.3533218,4,crossing,,POINT (-122.3533218 47.6179926),35
8883327633,47.6183372,-122.3551721,3,,,POINT (-122.3551721 47.6183372),20
8883327635,47.6176882,-122.3540434,3,,,POINT (-122.3540434 47.6176882),28
8883327637,47.6171446,-122.3547115,4,,,POINT (-122.3547115 47.6171446),12
8883327640,47.617826,-122.3558378,3,,,POINT (-122.3558378 47.617826),14
8883327644,47.6179413,-122.3559768,3,,,POINT (-122.3559768 47.6179413),14
8883327645,47.6184264,-122.3553545,3,,,POINT (-122.3553545 47.6184264),20
8883327650,47.618505,-122.3566658,3,,,POINT (-122.3566658 47.618505),15
8883327661,47.6177891,-122.3561575,3,,,POINT (-122.3561575 47.6177891),14
8883327662,47.6178038,-122.3561691,3,,,POINT (-122.3561691 47.6178038),14
8883327663,47.6173386,-122.3565775,3,,,POINT (-122.3565775 47.6173386),3
8883327667,47.618533,-122.358232,3,,,POINT (-122.358232 47.618533),10
8883327677,47.6163321,-122.3536898,3,,,POINT (-122.3536898 47.6163321),10
8883327680,47.6170924,-122.3546227,4,crossing,,POINT (-122.3546227 47.6170924),12
8883327682,47.6169341,-122.3523475,3,,,POINT (-122.3523475 47.6169341),30
8883327688,47.6170409,-122.3525312,3,,,POINT (-122.3525312 47.6170409),29
8883327698,47.6178258,-122.3538337,4,,,POINT (-122.3538337 47.6178258),28
8883327703,47.6184911,-122.3540445,3,,,POINT (-122.3540445 47.6184911),26
8883327704,47.6184793,-122.3540542,3,,,POINT (-122.3540542 47.6184793),26
8883327705,47.6179826,-122.3540684,3,,,POINT (-122.3540684 47.6179826),28
8883327706,47.6180878,-122.3534855,4,crossing,,POINT (-122.3534855 47.6180878),28
8883327709,47.6180977,-122.3542874,3,,,POINT (-122.3542874 47.6180977),22
8883327710,47.6184783,-122.3542545,3,,,POINT (-122.3542545 47.6184783),24
8883327712,47.6184991,-122.354967,3,,,POINT (-122.354967 47.6184991),24
8883327722,47.6177261,-122.3536976,3,,,POINT (-122.3536976 47.6177261),28
8883327724,47.6176895,-122.3540013,3,,,POINT (-122.3540013 47.6176895),28
8883327730,47.6185064,-122.3550114,3,,,POINT (-122.3550114 47.6185064),20
8883327734,47.6183768,-122.3552299,4,crossing,,POINT (-122.3552299 47.6183768),20
8883327735,47.6184788,-122.3553753,3,,,POINT (-122.3553753 47.6184788),20
8898837503,47.6182511,-122.3510107,3,,,POINT (-122.3510107 47.6182511),36
8898837504,47.6182321,-122.3510186,3,,,POINT (-122.3510186 47.6182321),36
8898837505,47.6177279,-122.3516684,3,,,POINT (-122.3516684 47.6177279),35
8898837506,47.6177276,-122.3516839,3,,,POINT (-122.3516839 47.6177276),35
8898837509,47.6185133,-122.3527444,3,,,POINT (-122.3527444 47.6185133),30
8898881417,47.6185029,-122.352986,3,,,POINT (-122.352986 47.6185029),30
8898881419,47.6184601,-122.3533513,3,,,POINT (-122.3533513 47.6184601),26
8898881424,47.6186928,-122.3541559,4,crossing,,POINT (-122.3541559 47.6186928),26
8898881425,47.618581,-122.3540507,4,crossing,,POINT (-122.3540507 47.618581),26
8898881427,47.6187027,-122.3542662,3,,,POINT (-122.3542662 47.6187027),24
8898881430,47.6196939,-122.3553411,4,,,POINT (-122.3553411 47.6196939),25
8898881431,47.6187054,-122.3553383,3,,,POINT (-122.3553383 47.6187054),20
8898881433,47.6196921,-122.3542636,4,,,POINT (-122.3542636 47.6196921),25
8898881437,47.6186968,-122.3555743,3,,,POINT (-122.3555743 47.6186968),20
8898881438,47.6196824,-122.3555746,3,,,POINT (-122.3555746 47.6196824),25
8898881439,47.6196954,-122.3555959,3,,,POINT (-122.3555959 47.6196954),25
8898881440,47.6196993,-122.3566225,3,,,POINT (-122.3566225 47.6196993),24
8898881441,47.6196906,-122.3566485,3,,,POINT (-122.3566485 47.6196906),24
8898881443,47.6186928,-122.3566416,3,,,POINT (-122.3566416 47.6186928),15
8898881449,47.6186868,-122.3561079,4,crossing,,POINT (-122.3561079 47.6186868),15
8898881450,47.6186863,-122.3562731,4,crossing,,POINT (-122.3562731 47.6186863),15
8898881451,47.6191771,-122.3566545,4,crossing,,POINT (-122.3566545 47.6191771),24
8898881452,47.6189833,-122.356655,4,crossing,,POINT (-122.356655 47.6189833),15
8898881454,47.6186859,-122.3552089,3,,,POINT (-122.3552089 47.6186859),20
8898881457,47.618718,-122.3568801,3,,,POINT (-122.3568801 47.618718),12
8898881458,47.6196889,-122.3568662,3,,,POINT (-122.3568662 47.6196889),18
8898881459,47.619709,-122.3569159,3,,,POINT (-122.3569159 47.619709),18
8898881461,47.6196977,-122.3579536,3,,,POINT (-122.3579536 47.6196977),11
8898881462,47.6191171,-122.3579595,3,,,POINT (-122.3579595 47.6191171),10
8898881466,47.6191126,-122.3568766,4,crossing,,POINT (-122.3568766 47.6191126),12
8898881467,47.6197097,-122.3574126,4,crossing,,POINT (-122.3574126 47.6197097),18
8898881472,47.6186945,-122.3569215,3,,,POINT (-122.3569215 47.6186945),12
8898881473,47.6185031,-122.3569144,3,,,POINT (-122.3569144 47.6185031),12
8898881476,47.6192486,-122.3582206,3,,,POINT (-122.3582206 47.6192486),11
8898881479,47.6197063,-122.3582091,3,,,POINT (-122.3582091 47.6197063),11
8898881480,47.6197112,-122.3589959,3,,,POINT (-122.3589959 47.6197112),11
8898881484,47.6191766,-122.3581094,4,crossing,,POINT (-122.3581094 47.6191766),11
8898881485,47.6197106,-122.3579769,3,,,POINT (-122.3579769 47.6197106),11
8898881486,47.6197327,-122.3582012,3,,,POINT (-122.3582012 47.6197327),11
8898881488,47.6198396,-122.35818,3,,,POINT (-122.35818 47.6198396),11
