,edge_id,u,v,key,osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,junction,service,access,buffer_day,buffer_night,buffer_blended_day,buffer_blended_night,day_notes,night_notes,density_day,density_night,light_score,buffer_light,density_light,buffer_day_final_score,buffer_night_final_score,density_day_final_score,density_night_final_score,,AccessScore_slope
814,814,7083216924,7083216936,0,1193439823,,,footway,,FALSE,TRUE,76.102,"LINESTRING (-122.3140075 47.6007785, -122.3140086 47.6000941)",,,,0.9779166411184368,0.9412396111807814,0.9544124855907493,0.932406268,"{'Larceny': {'count': 1, 'last_at': '2024-09-28 15:20:00'}, 'Aggravated Assault': {'count': 1, 'last_at': '2025-05-29 17:24:00'}, 'Robbery': {'count': 1, 'last_at': '2024-08-23 06:40:00'}}","{'Larceny': {'count': 1, 'last_at': '2024-11-13 21:00:00'}, 'Robbery': {'count': 1, 'last_at': '2025-07-04 00:00:00'}, 'Narcotics': {'count': 1, 'last_at': '2025-05-14 21:51:00'}, 'Property Offenses': {'count': 1, 'last_at': '2025-06-11 20:52:00'}}",0.9714720123418529,0.8979711526361231,0.013140259125909963,0.9437132376588786,0.9003310673627692,0.9544124855907493,0.932406268,0.9306604733963021,0.8865599575728643,,0.891218089
815,815,7083216924,11064270296,0,"[1191716489, 409863452, 758443709]",,,footway,,FALSE,"[False, True]",8.757,"LINESTRING (-122.3140075 47.6007785, -122.3140295 47.6007804, -122.3140505 47.6007803, -122.3141241 47.6007794)",,,,0.997128719,0.9329955960969017,0.9703269572220548,0.9318470836102194,"{'Robbery': {'count': 1, 'last_at': '2024-08-23 06:40:00'}}","{'Robbery': {'count': 1, 'last_at': '2025-07-04 00:00:00'}}",0.986084394,0.9402097188064291,0.11419435879867534,0.9543041628685563,0.9616830480015056,0.9703269572220548,0.9318470836102194,0.9621682811755637,0.9346434762676259,,0
816,816,7083216924,11064270300,0,"[1191716488, 758443722, 1193439823]",,,footway,,FALSE,"[False, True]",8.64,"LINESTRING (-122.3140075 47.6007785, -122.314012 47.6007937, -122.3140122 47.6008096, -122.3140121 47.6008559)",,,,0.9970898368501512,0.9320882447940473,0.9699251347677701,0.9309241795341078,"{'Robbery': {'count': 1, 'last_at': '2024-08-23 06:40:00'}}","{'Robbery': {'count': 1, 'last_at': '2025-07-04 00:00:00'}}",0.9858500440279774,0.9397483997456962,0.11574074074074073,0.9536643615716872,0.9615018349249947,0.9699251347677701,0.9309241795341078,0.9617494039262559,0.9340884173568872,,0
817,817,7083216928,11061352597,0,"[1259573999, 758443731, 758443735]",,,footway,,FALSE,"[False, True]",9.441,"LINESTRING (-122.3140006 47.6016139, -122.3140141 47.6016254, -122.3140208 47.6016604, -122.314027 47.6016951)",,,,1,0.7480708852171197,0.8992283540868479,0.7480708852171197,{},"{'DUI': {'count': 1, 'last_at': '2025-06-23 03:33:00'}, 'Aggravated Assault': {'count': 1, 'last_at': '2025-07-19 20:36:00'}}",0.9857605592739693,0.8580762177929319,0.10592098294672174,0.7639181659123241,0.8762538730792985,0.8992283540868479,0.7480708852171197,0.928991046,0.8523804415025196,,0.656583759
818,818,7083216928,11061356827,0,864897809,,,footway,,FALSE,FALSE,13.084,"LINESTRING (-122.3140006 47.6016139, -122.3139934 47.6016161, -122.3138268 47.6016158)",,,,0.9893018113998424,0,0.5893018113998424,0,"{'Larceny': {'count': 1, 'last_at': '2025-04-20 16:29:00'}}","{'Motor Vehicle Theft': {'count': 5, 'last_at': '2025-07-29 21:00:00'}, 'Larceny': {'count': 2, 'last_at': '2025-01-07 00:30:00'}, 'DUI': {'count': 1, 'last_at': '2025-06-23 03:33:00'}, 'Fraud/Bribery': {'count': 1, 'last_at': '2025-02-23 00:00:00'}, 'Aggravated Assault': {'count': 1, 'last_at': '2025-07-19 20:36:00'}, 'Burglary': {'count': 1, 'last_at': '2024-10-25 00:30:00'}}",0.9858508813703661,0.8624173287771522,0.076429227,0,0.8756001066551277,0.5893018113998424,0,0.930817813,0.8567576813252986,,0.820717607
819,819,7083216928,7083216968,0,1191365936,,,footway,,FALSE,TRUE,2.249,"LINESTRING (-122.3140006 47.6016139, -122.3140041 47.6016088, -122.3140044 47.6015942)",,,,1,0,0.6,0,{},"{'DUI': {'count': 1, 'last_at': '2025-06-23 03:33:00'}, 'Aggravated Assault': {'count': 1, 'last_at': '2025-07-19 20:36:00'}}",0.9857629616231631,0.859568013,0.4446420631391729,0,0.9360080320665879,0.6,0,0.9295901668690195,0.8538731977639062,,0.009612062
820,820,7083216931,7083216932,0,758443723,,,footway,,FALSE,FALSE,75.891,"LINESTRING (-122.3129993 47.6016115, -122.3129989 47.600929)",,,,1,0.9996889599363854,0.9998755839745541,0.9996889599363854,{},"{'Property Offenses': {'count': 1, 'last_at': '2024-10-25 01:00:00'}}",0.9891209054466841,0.9553534894637562,0,0.9996889599363854,0.9553534894637562,0.9998755839745541,0.9996889599363854,0.9712623012321866,0.9510018516424298,,0.82444795
821,821,7083216931,11061356813,0,"[864897809, 867614838, 1191365945]",,,footway,,FALSE,FALSE,8.576,"LINESTRING (-122.3129993 47.6016115, -122.3129718 47.6016115, -122.3129471 47.6016115, -122.312885 47.6016093)",,,,1,1,1,1,{},{},0.9896972637395693,0.9289931410052235,0,1,0.9289931410052235,1,1,0.9612945201416587,0.9248720465010511,,0.343925544
822,822,7083216931,11061352603,0,864897809,,,footway,,FALSE,TRUE,0.941,"LINESTRING (-122.3129993 47.6016115, -122.3130037 47.6016145, -122.31301 47.6016145)",,,,1,1,1,1,{},{},0.9895729714979555,0.9294148152709626,0,1,0.9294148152709626,1,1,0.9613388976063406,0.9252440038701448,,0
823,823,7083216932,7083216931,0,758443723,,,footway,,FALSE,TRUE,75.891,"LINESTRING (-122.3129989 47.600929, -122.3129993 47.6016115)",,,,1,0.9996889599363854,0.9998755839745541,0.9996889599363854,{},"{'Property Offenses': {'count': 1, 'last_at': '2024-10-25 01:00:00'}}",0.9891209054466841,0.9553534894637562,0,0.9996889599363854,0.9553534894637562,0.9998755839745541,0.9996889599363854,0.9712623012321866,0.9510018516424298,,0.82444795
824,824,7083216932,7083216933,0,"[758443720, 1193245237]",,,footway,,FALSE,FALSE,3.749,"LINESTRING (-122.3129989 47.600929, -122.3129707 47.6009196, -122.3129561 47.6009119)",,,,1,1,1,1,{},{},0.988906258,0.9818740232511092,0,1,0.9818740232511092,1,1,0.9816558676756947,0.9774365266012096,,0.46901084
825,825,7083216932,7083216920,0,758443720,,,footway,,FALSE,TRUE,75.43599999999999,"LINESTRING (-122.3129989 47.600929, -122.313225 47.6009295, -122.314005 47.6009313)",,,,0.9940141514067258,0.983369634,0.9873620049544114,0.9809752944319043,"{'Larceny': {'count': 1, 'last_at': '2025-05-26 13:00:00'}, 'Robbery': {'count': 1, 'last_at': '2024-08-23 06:40:00'}}","{'Larceny': {'count': 1, 'last_at': '2024-12-17 22:00:00'}, 'Robbery': {'count': 1, 'last_at': '2025-07-04 00:00:00'}}",0.9870578163970667,0.9637559602250628,0.02651254,0.9885839593046519,0.968866284,0.9873620049544114,0.9809752944319043,0.9725602004870918,0.9585790867838895,,0.891388995
826,826,7083216933,11076158840,0,864897810,,,footway,,FALSE,FALSE,7.004,"LINESTRING (-122.3129561 47.6009119, -122.3129888 47.6008529)",,,,1,1,1,1,{},{},0.9884233064826475,0.9824862975261561,0,1,0.9824862975261561,1,1,0.981417825,0.9778556201192151,,0.711487112
827,827,7083216933,11076158841,0,867614844,,,footway,,FALSE,FALSE,5.338,"LINESTRING (-122.3129561 47.6009119, -122.3128868 47.6009229)",,,,1,1,1,1,{},{},0.9896874088233518,0.9827942907961316,0,1,0.9827942907961316,1,1,0.9828051251418044,0.9786692543254722,,0
828,828,7083216933,7083216932,0,"[758443720, 1193245237]",,,footway,,FALSE,TRUE,3.749,"LINESTRING (-122.3129561 47.6009119, -122.3129707 47.6009196, -122.3129989 47.600929)",,,,1,1,1,1,{},{},0.988906258,0.9818740232511092,0,1,0.9818740232511092,1,1,0.9816558676756947,0.9774365266012096,,0.46901084
829,829,7083216936,4117338893,0,862844570,,,footway,,FALSE,TRUE,23.312,"LINESTRING (-122.3140086 47.6000941, -122.3136977 47.6000924)",,,,0.9540964210489407,0.9316418738202711,0.9267531705770491,0.9132804422398474,"{'Larceny': {'count': 1, 'last_at': '2024-09-28 15:20:00'}, 'Aggravated Assault': {'count': 1, 'last_at': '2025-05-29 17:24:00'}}","{'Larceny': {'count': 1, 'last_at': '2024-11-13 21:00:00'}, 'Narcotics': {'count': 1, 'last_at': '2025-05-14 21:51:00'}, 'Property Offenses': {'count': 1, 'last_at': '2025-06-11 20:52:00'}}",0.957943782,0.8675935251234883,0,0.9316418738202711,0.8675935251234883,0.9267531705770491,0.9132804422398474,0.9049811919509744,0.8507710378841199,,0.917491287
830,830,7083216936,7083216924,0,1193439823,,,footway,,FALSE,FALSE,76.102,"LINESTRING (-122.3140086 47.6000941, -122.3140075 47.6007785)",,,,0.9779166411184368,0.9412396111807814,0.9544124855907493,0.932406268,"{'Larceny': {'count': 1, 'last_at': '2024-09-28 15:20:00'}, 'Aggravated Assault': {'count': 1, 'last_at': '2025-05-29 17:24:00'}, 'Robbery': {'count': 1, 'last_at': '2024-08-23 06:40:00'}}","{'Larceny': {'count': 1, 'last_at': '2024-11-13 21:00:00'}, 'Robbery': {'count': 1, 'last_at': '2025-07-04 00:00:00'}, 'Narcotics': {'count': 1, 'last_at': '2025-05-14 21:51:00'}, 'Property Offenses': {'count': 1, 'last_at': '2025-06-11 20:52:00'}}",0.9714720123418529,0.8979711526361231,0.013140259125909963,0.9437132376588786,0.9003310673627692,0.9544124855907493,0.932406268,0.9306604733963021,0.8865599575728643,,0.891218089
831,831,7083216936,11077810350,0,1193439823,,,footway,,FALSE,TRUE,0.815,"LINESTRING (-122.3140086 47.6000941, -122.3140178 47.6000902)",,,,0,0,0,0,"{'Larceny': {'count': 1, 'last_at': '2024-09-28 15:20:00'}, 'Aggravated Assault': {'count': 1, 'last_at': '2025-05-29 17:24:00'}}","{'Larceny': {'count': 1, 'last_at': '2024-11-13 21:00:00'}, 'Narcotics': {'count': 1, 'last_at': '2025-05-14 21:51:00'}, 'Property Offenses': {'count': 1, 'last_at': '2025-06-11 20:52:00'}}",0.9574840016855513,0.8543707492768386,0,0,0.8543707492768386,0,0,0.8992323013962867,0.8373643499510591,,0
832,832,7083216940,7298235312,0,781688606,,,footway,,FALSE,FALSE,21.264,"LINESTRING (-122.3129521 47.5999361, -122.3126685 47.5999368)",,,,0.8719128257539067,0.9239757846650938,0.8415031396199443,0.8727409149666565,"{'Property Offenses': {'count': 3, 'last_at': '2025-04-24 16:10:00'}, 'Weapon Law Violation': {'count': 1, 'last_at': '2025-08-03 12:34:00'}}","{'Burglary': {'count': 1, 'last_at': '2024-09-01 00:27:00'}, 'Aggravated Assault': {'count': 1, 'last_at': '2025-07-11 21:49:00'}}",0.9516516301570649,0.9221375697258481,0,0.9239757846650938,0.9221375697258481,0.8415031396199443,0.8727409149666565,0.9205066580474042,0.9027982217886741,,0.983250771
833,833,7083216940,7298235314,0,781688606,,,footway,,FALSE,TRUE,12.986,"LINESTRING (-122.3129521 47.5999361, -122.3131253 47.5999363)",,,,0.7902629236740392,0.8755137136237913,0.7404684091235557,0.7916188830934069,"{'Property Offenses': {'count': 3, 'last_at': '2025-04-24 16:10:00'}, 'Weapon Law Violation': {'count': 1, 'last_at': '2025-08-03 12:34:00'}}","{'Burglary': {'count': 1, 'last_at': '2024-09-01 00:27:00'}, 'Aggravated Assault': {'count': 1, 'last_at': '2025-07-11 21:49:00'}}",0.9500739362952471,0.9101913777521511,0.077006006,0.8889976765627068,0.9242094183767029,0.7404684091235557,0.7916188830934069,0.9141504873961075,0.8902209522702499,,0.987676806
834,834,7083216940,11077810374,0,"[758443724, 758443725]",,,footway,,FALSE,TRUE,9.21,"LINESTRING (-122.3129521 47.5999361, -122.3129521 47.5999693, -122.3129499 47.6000189)",,,,0.7042729996559254,0.8244756878521774,0.6340632747967964,0.7061848877145476,"{'Property Offenses': {'count': 3, 'last_at': '2025-04-24 16:10:00'}, 'Weapon Law Violation': {'count': 1, 'last_at': '2025-08-03 12:34:00'}}","{'Burglary': {'count': 1, 'last_at': '2024-09-01 00:27:00'}, 'Aggravated Assault': {'count': 1, 'last_at': '2025-07-11 21:49:00'}}",0.9493448543940957,0.9162573879626749,0,0.8244756878521774,0.9162573879626749,0.6340632747967964,0.7061848877145476,0.9158478095791656,0.8959953297203131,,0.998014946
835,835,7083216967,11061352596,0,"[758443732, 758443733]",,,footway,,FALSE,"[False, True]",10.248,"LINESTRING (-122.3142138 47.6015981, -122.3142466 47.601631, -122.314248 47.6016394, -122.3142538 47.6016702, -122.314255 47.6016832)",,,,0.9647222727351317,0.40172520508018694,0.7254123547672064,0.38761411417423963,"{'Assault': {'count': 2, 'last_at': '2025-02-13 08:30:00'}}","{'Larceny': {'count': 2, 'last_at': '2025-06-02 00:01:00'}, 'DUI': {'count': 1, 'last_at': '2025-06-23 03:33:00'}, 'Aggravated Assault': {'count': 1, 'last_at': '2025-07-19 20:36:00'}}",0.9854969409706605,0.8606193886871698,0.097580016,0.40956527543694315,0.8774152393641247,0.7254123547672064,0.38761411417423963,0.9297446964455285,0.8548181650754341,,0
836,836,7083216967,11061352584,0,"[758443729, 758443734]",,,footway,,FALSE,FALSE,8.919,"LINESTRING (-122.3142138 47.6015981, -122.3141877 47.6016033, -122.3141476 47.6016026, -122.314096 47.6016016)",,,,1,0.7333262952500087,0.8933305181000035,0.7333262952500087,{},"{'DUI': {'count': 1, 'last_at': '2025-06-23 03:33:00'}, 'Aggravated Assault': {'count': 1, 'last_at': '2025-07-19 20:36:00'}}",0.9856170452005062,0.8593140036452458,0.22424038569346338,0.7662145695072129,0.8978525843670867,0.8933305181000035,0.7333262952500087,0.9293426466586046,0.8535608217254482,,0
837,837,7083216967,7083216969,0,"[758443728, 758443737, 758443734]",,,footway,,FALSE,"[False, True]",8.95,"LINESTRING (-122.3142138 47.6015981, -122.3142392 47.6015928, -122.3142703 47.6015827, -122.3142918 47.6015758, -122.3143176 47.6015604)",,,,0.9596060168703496,0.3149586482303638,0.6855894761624952,0.2988010549785036,"{'Assault': {'count': 2, 'last_at': '2025-02-13 08:30:00'}}","{'Larceny': {'count': 2, 'last_at': '2025-06-02 00:01:00'}, 'DUI': {'count': 1, 'last_at': '2025-06-23 03:33:00'}, 'Aggravated Assault': {'count': 1, 'last_at': '2025-07-19 20:36:00'}}",0.9857309800053667,0.864680114,0.111731844,0.3219968303137239,0.8840025743139163,0.6855894761624952,0.2988010549785036,0.9316030254746367,0.8589725056753217,,0
838,838,7083216968,7083216920,0,1191365936,,,footway,,FALSE,TRUE,73.711,"LINESTRING (-122.3140044 47.6015942, -122.314005 47.6009313)",,,,0.9996588866028857,0.9277181580234151,0.9707461498122517,0.9275817126645693,"{'Robbery': {'count': 1, 'last_at': '2024-08-23 06:40:00'}}","{'DUI': {'count': 1, 'last_at': '2025-06-23 03:33:00'}, 'Aggravated Assault': {'count': 1, 'last_at': '2025-07-19 20:36:00'}, 'Robbery': {'count': 1, 'last_at': '2025-07-04 00:00:00'}}",0.9864214923954587,0.8979095257468109,0.040699489,0.935269689,0.9052184174379845,0.9707461498122517,0.9275817126645693,0.9455853026941831,0.8924781227049944,,0.914670611
839,839,7083216968,11061352584,0,"[758443736, 758443729]",,,footway,,FALSE,TRUE,6.957,"LINESTRING (-122.3140044 47.6015942, -122.3140425 47.6016006, -122.314096 47.6016016)",,,,1,0.6581194807150823,0.8632477922860329,0.6581194807150823,{},"{'DUI': {'count': 1, 'last_at': '2025-06-23 03:33:00'}, 'Aggravated Assault': {'count': 1, 'last_at': '2025-07-19 20:36:00'}}",0.9857223358927183,0.8591109471490046,0.14374011786689667,0.6770391150607796,0.8838086889097924,0.8632477922860329,0.6581194807150823,0.9293667147523201,0.8533998815060919,,0
840,840,7083216968,7083216928,0,1191365936,,,footway,,FALSE,FALSE,2.249,"LINESTRING (-122.3140044 47.6015942, -122.3140041 47.6016088, -122.3140006 47.6016139)",,,,1,0,0.6,0,{},"{'DUI': {'count': 1, 'last_at': '2025-06-23 03:33:00'}, 'Aggravated Assault': {'count': 1, 'last_at': '2025-07-19 20:36:00'}}",0.9857629616231631,0.859568013,0.4446420631391729,0,0.9360080320665879,0.6,0,0.9295901668690195,0.8538731977639062,,0.009612062
841,841,7083216969,7083216898,0,758443714,,,footway,,FALSE,FALSE,72.113,"LINESTRING (-122.3143176 47.6015604, -122.3142876 47.6015374, -122.3142879 47.6009195)",,,,0.9914339903712279,0.853040534,0.9326502041034539,0.8496141304790562,"{'Assault': {'count': 2, 'last_at': '2025-02-13 08:30:00'}, 'Robbery': {'count': 1, 'last_at': '2024-08-23 06:40:00'}}","{'Larceny': {'count': 2, 'last_at': '2025-06-02 00:01:00'}, 'DUI': {'count': 1, 'last_at': '2025-06-23 03:33:00'}, 'Aggravated Assault': {'count': 1, 'last_at': '2025-07-19 20:36:00'}, 'Robbery': {'count': 1, 'last_at': '2025-07-04 00:00:00'}}",0.9876974647127243,0.8924980542456031,0.013867125206273487,0.8554063783096828,0.894973331,0.9326502041034539,0.8496141304790562,0.9446966864109656,0.8875770401306928,,0.961750848
842,842,7083216969,7083216967,0,"[758443728, 758443737, 758443734]",,,footway,,FALSE,"[False, True]",8.950000000000001,"LINESTRING (-122.3143176 47.6015604, -122.3142918 47.6015758, -122.3142703 47.6015827, -122.3142392 47.6015928, -122.3142138 47.6015981)",,,,0.9596060168703496,0.3149586482303639,0.6855894761624952,0.29880105497850373,"{'Assault': {'count': 2, 'last_at': '2025-02-13 08:30:00'}}","{'Larceny': {'count': 2, 'last_at': '2025-06-02 00:01:00'}, 'DUI': {'count': 1, 'last_at': '2025-06-23 03:33:00'}, 'Aggravated Assault': {'count': 1, 'last_at': '2025-07-19 20:36:00'}}",0.9857309800053667,0.864680114,0.11173184357541899,0.32199683,0.8840025743139163,0.6855894761624952,0.29880105497850373,0.9316030254746367,0.8589725056753217,,0
843,843,7083216969,11061356828,0,1191365928,,,footway,,FALSE,TRUE,28.679,"LINESTRING (-122.3143176 47.6015604, -122.3143593 47.6015927, -122.3144719 47.6016112, -122.314675 47.6016116)",,,,0.9873940462006914,0.7862156944684876,0.9018803239880864,0.7811733129487641,"{'Assault': {'count': 2, 'last_at': '2025-02-13 08:30:00'}}","{'Larceny': {'count': 2, 'last_at': '2025-06-02 00:01:00'}, 'DUI': {'count': 1, 'last_at': '2025-06-23 03:33:00'}, 'Aggravated Assault': {'count': 1, 'last_at': '2025-07-19 20:36:00'}}",0.9862684518811674,0.8819147338611992,0,0.7862156944684876,0.8819147338611992,0.9018803239880864,0.7811733129487641,0.9390343454256471,0.8764221146136661,,0.913356728
844,844,7083216974,11061352555,0,1191365928,,,footway,,FALSE,FALSE,1.776,"LINESTRING (-122.3166685 47.6016112, -122.3166638 47.6016148, -122.3166561 47.6016162, -122.3166475 47.6016161)",,,,0.4397028408544874,0.9678552839836099,0.42684495444793136,0.7437364203254049,"{'DUI': {'count': 1, 'last_at': '2025-07-18 10:00:00'}, 'Narcotics': {'count': 1, 'last_at': '2025-01-08 12:40:00'}}","{'Robbery': {'count': 1, 'last_at': '2024-11-12 18:00:00'}}",0.9404396183535148,0.9717753764035132,0.5630630630630631,1,1,0.42684495444793136,0.7437364203254049,0.9291497689149201,0.9479512237449191,,0.665271733
845,845,7083216974,11061352566,0,"[1191365929, 858256805]",,,footway,,FALSE,TRUE,8.882,"LINESTRING (-122.3166685 47.6016112, -122.316685 47.601614, -122.3167862 47.6016188)",,,,0.887965801,0.9935725044308592,0.8853948028709218,0.9487588248702904,"{'DUI': {'count': 1, 'last_at': '2025-07-18 10:00:00'}, 'Narcotics': {'count': 1, 'last_at': '2025-01-08 12:40:00'}}","{'Robbery': {'count': 1, 'last_at': '2024-11-12 18:00:00'}}",0.9347618429919354,0.9672237563306965,0.11258725512272011,1,0.9890031698936484,0.8853948028709218,0.9487588248702904,0.921651346,0.9411284935274706,,0.926810284
846,846,7083216974,11064270277,0,1191716485,,,footway,,FALSE,TRUE,50.285,"LINESTRING (-122.3166685 47.6016112, -122.3166707 47.6016061, -122.3166877 47.6012979, -122.3166957 47.6012434, -122.3167131 47.6011605)",,,,0.9802110419679342,0.9988646909486902,0.9797569183474103,0.9909491077358639,"{'DUI': {'count': 1, 'last_at': '2025-07-18 10:00:00'}, 'Narcotics': {'count': 1, 'last_at': '2025-01-08 12:40:00'}}","{'Robbery': {'count': 1, 'last_at': '2024-11-12 18:00:00'}}",0.9415627201634482,0.9637083345595011,0.099433231,1,0.9828732611690169,0.9797569183474103,0.9909491077358639,0.9270460539872487,0.9403334226248804,,0.974147768
847,847,7083216984,7083228686,0,1193439820,,,footway,,FALSE,TRUE,112.349,"LINESTRING (-122.3157967 47.6000961, -122.3142983 47.6000927)",,,,0.9647353032685773,0.9472867114352235,0.9436499878426666,0.9331808327426544,"{'Property Offenses': {'count': 1, 'last_at': '2024-10-27 07:39:00'}, 'Larceny': {'count': 1, 'last_at': '2024-09-28 15:20:00'}, 'Narcotics': {'count': 1, 'last_at': '2025-07-01 12:19:00'}, 'Aggravated Assault': {'count': 1, 'last_at': '2025-05-29 17:24:00'}}","{'Property Offenses': {'count': 3, 'last_at': '2025-06-11 20:52:00'}, 'Larceny': {'count': 2, 'last_at': '2025-05-16 20:02:00'}, 'DUI': {'count': 1, 'last_at': '2025-01-01 18:47:00'}, 'Narcotics': {'count': 1, 'last_at': '2025-05-14 21:51:00'}}",0.956327652,0.9107533424292836,0.017801671576961078,0.9506593688204614,0.9139959288071928,0.9436499878426666,0.9331808327426544,0.9206289887941135,0.8932844031582436,,0.956562599
848,848,7083216984,11076454427,0,"[893872036, 893872037]",,,footway,,FALSE,FALSE,6.999,"LINESTRING (-122.3157967 47.6000961, -122.315796 47.6000786, -122.3157473 47.6000472)",,,,0.8698567689623932,0.9428569994079243,0.8469995687255629,0.8907997069928816,"{'Property Offenses': {'count': 1, 'last_at': '2024-10-27 07:39:00'}, 'Narcotics': {'count': 1, 'last_at': '2025-07-01 12:19:00'}}","{'Property Offenses': {'count': 2, 'last_at': '2025-01-01 18:47:00'}, 'DUI': {'count': 1, 'last_at': '2025-01-01 18:47:00'}}",0.949302596,0.9610434092755555,0,0.9428569994079243,0.9610434092755555,0.8469995687255629,0.8907997069928816,0.9337199598152852,0.9407644477175807,,0.734647702
