y,x,street_count,highway,ref,geometry
47.5963221,-122.3352561,3,,,POINT (-122.3352561 47.5963221)
47.5966167,-122.3358463,3,,,POINT (-122.3358463 47.5966167)
47.5962913,-122.3352434,1,,,POINT (-122.3352434 47.5962913)
47.6193213,-122.3203331,1,,,POINT (-122.3203331 47.6193213)
47.6085978,-122.3405594,3,,,POINT (-122.3405594 47.6085978)
47.6091432,-122.3411269,1,,,POINT (-122.3411269 47.6091432)
47.6091607,-122.3410947,3,,,POINT (-122.3410947 47.6091607)
47.6088377,-122.3409418,1,,,POINT (-122.3409418 47.6088377)
47.608955,-122.3411408,1,,,POINT (-122.3411408 47.608955)
47.6090482,-122.3412989,1,,,POINT (-122.3412989 47.6090482)
47.6092276,-122.3416118,1,,,POINT (-122.3416118 47.6092276)
47.6092748,-122.341544,3,,,POINT (-122.341544 47.6092748)
47.6090948,-122.3412437,3,,,POINT (-122.3412437 47.6090948)
47.6089987,-122.341083,3,,,POINT (-122.341083 47.6089987)
47.6088805,-122.3408851,3,,,POINT (-122.3408851 47.6088805)
47.608524,-122.3405215,3,,,POINT (-122.3405215 47.608524)
47.6085389,-122.3403686,3,,,POINT (-122.3403686 47.6085389)
47.5967424,-122.3322415,3,,,POINT (-122.3322415 47.5967424)
47.6080009,-122.3385041,4,,,POINT (-122.3385041 47.6080009)
47.6203282,-122.3206319,3,,,POINT (-122.3206319 47.6203282)
47.6203618,-122.3207621,3,,,POINT (-122.3207621 47.6203618)
47.6202927,-122.3207612,3,,,POINT (-122.3207612 47.6202927)
47.6201984,-122.32076,3,,,POINT (-122.32076 47.6201984)
47.620255,-122.3207607,3,,,POINT (-122.3207607 47.620255)
47.6201432,-122.3207593,3,,,POINT (-122.3207593 47.6201432)
47.6200893,-122.3207586,3,,,POINT (-122.3207586 47.6200893)
47.6200444,-122.320758,3,,,POINT (-122.320758 47.6200444)
47.6202491,-122.320688,1,,,POINT (-122.320688 47.6202491)
47.6203282,-122.3206197,1,elevator,,POINT (-122.3206197 47.6203282)
47.6201071,-122.319548,3,,,POINT (-122.319548 47.6201071)
47.6201071,-122.3196651,4,crossing,,POINT (-122.3196651 47.6201071)
47.6199926,-122.3196701,3,,,POINT (-122.3196701 47.6199926)
47.6199921,-122.3197626,3,,,POINT (-122.3197626 47.6199921)
47.620014,-122.3198154,3,,,POINT (-122.3198154 47.620014)
47.620014,-122.3200023,3,,,POINT (-122.3200023 47.620014)
47.6200715,-122.3200023,3,,,POINT (-122.3200023 47.6200715)
47.6199921,-122.3200023,4,crossing,,POINT (-122.3200023 47.6199921)
47.6199921,-122.3204857,3,,,POINT (-122.3204857 47.6199921)
47.6200085,-122.3204857,1,,,POINT (-122.3204857 47.6200085)
47.6199921,-122.3202013,3,,,POINT (-122.3202013 47.6199921)
47.6199921,-122.3202257,3,,,POINT (-122.3202257 47.6199921)
47.6200085,-122.3202013,1,,,POINT (-122.3202013 47.6200085)
47.6200085,-122.3202257,1,,,POINT (-122.3202257 47.6200085)
47.6199921,-122.3201444,3,,,POINT (-122.3201444 47.6199921)
47.6200195,-122.3198154,1,,,POINT (-122.3198154 47.6200195)
47.6200715,-122.3199292,1,,,POINT (-122.3199292 47.6200715)
47.6200085,-122.3201444,1,,,POINT (-122.3201444 47.6200085)
47.6208002,-122.3424473,4,crossing,,POINT (-122.3424473 47.6208002)
47.6209857,-122.3424451,4,crossing,,POINT (-122.3424451 47.6209857)
47.6205184,-122.3423963,3,,,POINT (-122.3423963 47.6205184)
47.6212687,-122.3423801,3,,,POINT (-122.3423801 47.6212687)
47.6207987,-122.3425863,3,,,POINT (-122.3425863 47.6207987)
47.6186396,-122.3253783,3,,,POINT (-122.3253783 47.6186396)
47.6091042,-122.3446581,4,crossing,,POINT (-122.3446581 47.6091042)
47.6084457,-122.3423658,3,,,POINT (-122.3423658 47.6084457)
47.6092328,-122.344877,4,,,POINT (-122.344877 47.6092328)
47.6102759,-122.3459296,4,,,POINT (-122.3459296 47.6102759)
47.6184922,-122.3554976,3,,,POINT (-122.3554976 47.6184922)
47.6185775,-122.3555361,4,crossing,,POINT (-122.3555361 47.6185775)
47.6186881,-122.355629,3,,,POINT (-122.355629 47.6186881)
47.6215251,-122.3359795,3,,,POINT (-122.3359795 47.6215251)
47.6215243,-122.3357465,3,,,POINT (-122.3357465 47.6215243)
47.6215247,-122.3358606,4,crossing,,POINT (-122.3358606 47.6215247)
47.6088228,-122.34323,3,,,POINT (-122.34323 47.6088228)
47.6088184,-122.3431864,3,,,POINT (-122.3431864 47.6088184)
47.6089334,-122.3429363,3,,,POINT (-122.3429363 47.6089334)
47.6088809,-122.3430505,4,crossing,,POINT (-122.3430505 47.6088809)
47.6086218,-122.3429763,1,,,POINT (-122.3429763 47.6086218)
47.6086843,-122.3428408,4,crossing,,POINT (-122.3428408 47.6086843)
47.6087402,-122.3427206,3,,,POINT (-122.3427206 47.6087402)
47.6087068,-122.3430691,4,crossing,,POINT (-122.3430691 47.6087068)
47.6128671,-122.318959,3,,,POINT (-122.318959 47.6128671)
47.6128496,-122.318959,1,,,POINT (-122.318959 47.6128496)
47.6216949,-122.3447482,3,,,POINT (-122.3447482 47.6216949)
47.6219578,-122.3446215,3,,,POINT (-122.3446215 47.6219578)
47.6211104,-122.3443486,3,,,POINT (-122.3443486 47.6211104)
47.6216977,-122.3437532,3,,,POINT (-122.3437532 47.6216977)
47.6217798,-122.3439653,1,,,POINT (-122.3439653 47.6217798)
47.6216977,-122.3440946,4,crossing,,POINT (-122.3440946 47.6216977)
47.6212575,-122.3443486,3,,,POINT (-122.3443486 47.6212575)
47.6211816,-122.3443486,3,,,POINT (-122.3443486 47.6211816)
47.6214554,-122.3448422,3,,,POINT (-122.3448422 47.6214554)
47.6216275,-122.3441049,1,,,POINT (-122.3441049 47.6216275)
47.6216977,-122.3443486,3,,,POINT (-122.3443486 47.6216977)
47.6216949,-122.344763,3,,,POINT (-122.344763 47.6216949)
47.6216949,-122.3448422,3,,,POINT (-122.3448422 47.6216949)
47.6210351,-122.3448524,3,,,POINT (-122.3448524 47.6210351)
47.6213746,-122.3448422,3,,,POINT (-122.3448422 47.6213746)
47.6212575,-122.3443933,1,,,POINT (-122.3443933 47.6212575)
47.6211816,-122.3443933,1,,,POINT (-122.3443933 47.6211816)
47.6216374,-122.344635,1,,,POINT (-122.344635 47.6216374)
47.6210351,-122.3448077,1,,,POINT (-122.3448077 47.6210351)
47.6209776,-122.3446351,3,,,POINT (-122.3446351 47.6209776)
47.6210268,-122.344635,1,,,POINT (-122.344635 47.6210268)
47.6216621,-122.344763,1,,,POINT (-122.344763 47.6216621)
47.6208254,-122.3434964,3,,,POINT (-122.3434964 47.6208254)
47.621964,-122.3435871,3,,,POINT (-122.3435871 47.621964)
47.6220151,-122.3434998,3,,,POINT (-122.3434998 47.6220151)
47.6219709,-122.3434901,3,,,POINT (-122.3434901 47.6219709)
47.6219539,-122.3435126,3,,,POINT (-122.3435126 47.6219539)
47.6219373,-122.3439566,3,,,POINT (-122.3439566 47.6219373)
47.6219222,-122.3439566,1,,,POINT (-122.3439566 47.6219222)
47.6219838,-122.3439566,3,,,POINT (-122.3439566 47.6219838)
47.6219838,-122.3442186,3,,,POINT (-122.3442186 47.6219838)
47.6213746,-122.3447975,3,,,POINT (-122.3447975 47.6213746)
47.6211104,-122.3441516,3,,,POINT (-122.3441516 47.6211104)
47.6016873,-122.336333,4,traffic_signals,,POINT (-122.336333 47.6016873)
47.6205753,-122.3433906,1,,,POINT (-122.3433906 47.6205753)
47.6198094,-122.3433625,4,,,POINT (-122.3433625 47.6198094)
47.6197311,-122.3433589,3,,,POINT (-122.3433589 47.6197311)
47.6202066,-122.3435986,3,,,POINT (-122.3435986 47.6202066)
47.6202074,-122.343495,4,,,POINT (-122.343495 47.6202074)
47.6202092,-122.3433896,4,,,POINT (-122.3433896 47.6202092)
47.6091054,-122.3324645,3,,,POINT (-122.3324645 47.6091054)
47.6130023,-122.3376787,3,,,POINT (-122.3376787 47.6130023)
47.6165657,-122.3280311,4,crossing,,POINT (-122.3280311 47.6165657)
47.6166325,-122.3280336,3,,,POINT (-122.3280336 47.6166325)
47.6112131,-122.3177886,3,,,POINT (-122.3177886 47.6112131)
47.6111606,-122.317831,3,,,POINT (-122.317831 47.6111606)
47.6111614,-122.3180963,3,,,POINT (-122.3180963 47.6111614)
47.6109731,-122.3180991,3,,,POINT (-122.3180991 47.6109731)
47.6199716,-122.330171,3,,,POINT (-122.330171 47.6199716)
47.619911,-122.3297284,1,,,POINT (-122.3297284 47.619911)
47.6197447,-122.3293944,3,,,POINT (-122.3293944 47.6197447)
47.615389,-122.3306642,4,crossing,,POINT (-122.3306642 47.615389)
47.5981631,-122.3288009,1,,,POINT (-122.3288009 47.5981631)
47.6167619,-122.3398412,3,,,POINT (-122.3398412 47.6167619)
47.6167139,-122.3397504,4,,,POINT (-122.3397504 47.6167139)
47.6166834,-122.3396913,1,,,POINT (-122.3396913 47.6166834)
47.615065,-122.3319247,4,crossing,,POINT (-122.3319247 47.615065)
47.6149367,-122.3319657,4,crossing,,POINT (-122.3319657 47.6149367)
47.6150354,-122.3317316,4,crossing,,POINT (-122.3317316 47.6150354)
47.6145572,-122.3328604,4,crossing,,POINT (-122.3328604 47.6145572)
47.6163813,-122.3311712,3,,,POINT (-122.3311712 47.6163813)
47.6163288,-122.3310989,4,,,POINT (-122.3310989 47.6163288)
47.6163057,-122.3310722,1,,,POINT (-122.3310722 47.6163057)
47.6159202,-122.3311688,3,,,POINT (-122.3311688 47.6159202)
47.6159529,-122.3310618,4,,,POINT (-122.3310618 47.6159529)
47.6159627,-122.3310386,1,,,POINT (-122.3310386 47.6159627)
47.6144836,-122.3327933,4,,,POINT (-122.3327933 47.6144836)
47.615331,-122.3308078,4,,,POINT (-122.3308078 47.615331)
47.6148759,-122.3319054,3,,,POINT (-122.3319054 47.6148759)
47.6151029,-122.3318012,3,,,POINT (-122.3318012 47.6151029)
47.6149726,-122.3316721,3,,,POINT (-122.3316721 47.6149726)
47.6146369,-122.3329133,3,,,POINT (-122.3329133 47.6146369)
47.6154352,-122.332274,4,crossing,,POINT (-122.332274 47.6154352)
47.6149784,-122.3304539,4,crossing,,POINT (-122.3304539 47.6149784)
47.6150586,-122.3314647,4,crossing,,POINT (-122.3314647 47.6150586)
47.6220464,-122.3579445,3,,,POINT (-122.3579445 47.6220464)
47.6102855,-122.322781,4,crossing,,POINT (-122.322781 47.6102855)
47.6106656,-122.3218976,4,crossing,,POINT (-122.3218976 47.6106656)
47.6088477,-122.3262262,3,,,POINT (-122.3262262 47.6088477)
47.6091113,-122.3257065,1,,,POINT (-122.3257065 47.6091113)
47.6088947,-122.3261108,4,crossing,,POINT (-122.3261108 47.6088947)
47.6228205,-122.335992,1,,,POINT (-122.335992 47.6228205)
47.6228205,-122.3359671,3,,,POINT (-122.3359671 47.6228205)
47.6224221,-122.3359901,1,,,POINT (-122.3359901 47.6224221)
47.622422,-122.3359671,3,,,POINT (-122.3359671 47.622422)
47.6079356,-122.3286292,4,crossing,,POINT (-122.3286292 47.6079356)
47.6089795,-122.3185102,3,,,POINT (-122.3185102 47.6089795)
47.6088407,-122.3183739,3,,,POINT (-122.3183739 47.6088407)
47.6083116,-122.3193895,3,,,POINT (-122.3193895 47.6083116)
47.6097189,-122.3193824,3,,,POINT (-122.3193824 47.6097189)
47.6097804,-122.3192829,3,,,POINT (-122.3192829 47.6097804)
47.6097386,-122.3188351,3,,,POINT (-122.3188351 47.6097386)
47.6099632,-122.3190224,3,,,POINT (-122.3190224 47.6099632)
47.6100648,-122.3191415,3,,,POINT (-122.3191415 47.6100648)
47.6101394,-122.3190255,3,,,POINT (-122.3190255 47.6101394)
47.6101375,-122.3189821,3,,,POINT (-122.3189821 47.6101375)
47.6099776,-122.3189395,3,,,POINT (-122.3189395 47.6099776)
47.6100667,-122.3193801,3,,,POINT (-122.3193801 47.6100667)
47.6104089,-122.3186672,3,,,POINT (-122.3186672 47.6104089)
47.610738,-122.3198041,3,,,POINT (-122.3198041 47.610738)
47.6093201,-122.3200635,4,crossing,,POINT (-122.3200635 47.6093201)
47.6138832,-122.320933,3,,,POINT (-122.320933 47.6138832)
47.6137776,-122.3212904,3,,,POINT (-122.3212904 47.6137776)
47.6134893,-122.3209686,1,,,POINT (-122.3209686 47.6134893)
47.6133792,-122.3220142,3,,,POINT (-122.3220142 47.6133792)
47.6133806,-122.3219286,3,,,POINT (-122.3219286 47.6133806)
47.6134247,-122.3219288,4,crossing,,POINT (-122.3219288 47.6134247)
47.6130537,-122.3214273,3,,,POINT (-122.3214273 47.6130537)
47.6134509,-122.3214257,3,,,POINT (-122.3214257 47.6134509)
47.6134313,-122.3215723,4,crossing,,POINT (-122.3215723 47.6134313)
47.6089167,-122.3262884,3,,,POINT (-122.3262884 47.6089167)
47.60954,-122.319809,1,,,POINT (-122.319809 47.60954)
47.6098646,-122.3193814,3,,,POINT (-122.3193814 47.6098646)
47.6105854,-122.3195537,4,,,POINT (-122.3195537 47.6105854)
47.6102201,-122.3193791,3,,,POINT (-122.3193791 47.6102201)
47.610586,-122.3195809,1,,,POINT (-122.3195809 47.610586)
47.6099095,-122.3198007,4,,,POINT (-122.3198007 47.6099095)
47.6104136,-122.3196471,4,,,POINT (-122.3196471 47.6104136)
47.6105867,-122.3193752,3,,,POINT (-122.3193752 47.6105867)
47.6102399,-122.3196273,4,,,POINT (-122.3196273 47.6102399)
47.6108732,-122.3488615,3,,,POINT (-122.3488615 47.6108732)
47.6102293,-122.3196427,1,,,POINT (-122.3196427 47.6102293)
47.6096753,-122.3193827,4,,,POINT (-122.3193827 47.6096753)
47.6094842,-122.3193246,3,,,POINT (-122.3193246 47.6094842)
47.6094846,-122.319316,1,,,POINT (-122.319316 47.6094846)
47.6094847,-122.3193839,3,,,POINT (-122.3193839 47.6094847)
47.609521,-122.3195732,1,,,POINT (-122.3195732 47.609521)
47.6095205,-122.3193837,3,,,POINT (-122.3193837 47.6095205)
47.6095209,-122.3195234,3,,,POINT (-122.3195234 47.6095209)
47.609408,-122.3188348,1,,,POINT (-122.3188348 47.609408)
47.6092376,-122.3188349,3,,,POINT (-122.3188349 47.6092376)
47.6094757,-122.3180826,3,,,POINT (-122.3180826 47.6094757)
47.6095533,-122.3180847,3,,,POINT (-122.3180847 47.6095533)
47.6089176,-122.3185393,1,,,POINT (-122.3185393 47.6089176)
47.6089176,-122.31851,3,,,POINT (-122.31851 47.6089176)
47.6089552,-122.3180755,3,,,POINT (-122.3180755 47.6089552)
47.6087646,-122.3179735,3,,,POINT (-122.3179735 47.6087646)
47.6087635,-122.317875,1,,,POINT (-122.317875 47.6087635)
47.610067,-122.3180784,3,,,POINT (-122.3180784 47.610067)
47.6093054,-122.3431757,1,,,POINT (-122.3431757 47.6093054)
47.6090474,-122.34283,1,,,POINT (-122.34283 47.6090474)
47.6091085,-122.3428129,3,,,POINT (-122.3428129 47.6091085)
47.6084643,-122.3423884,4,crossing,,POINT (-122.3423884 47.6084643)
47.6018447,-122.3364707,4,crossing,,POINT (-122.3364707 47.6018447)
47.6023186,-122.3368892,4,crossing,,POINT (-122.3368892 47.6023186)
47.6030484,-122.3375084,4,crossing,,POINT (-122.3375084 47.6030484)
47.6025129,-122.3370513,4,crossing,,POINT (-122.3370513 47.6025129)
47.602445,-122.3369947,3,traffic_signals,,POINT (-122.3369947 47.602445)
47.6209084,-122.3470713,1,,,POINT (-122.3470713 47.6209084)
47.6052766,-122.3414621,1,,,POINT (-122.3414621 47.6052766)
47.6183924,-122.321087,3,,,POINT (-122.321087 47.6183924)
47.6184309,-122.321092,3,,,POINT (-122.321092 47.6184309)
47.6186121,-122.3202432,3,,,POINT (-122.3202432 47.6186121)
47.6186234,-122.3202436,3,,,POINT (-122.3202436 47.6186234)
47.6186815,-122.3202326,1,,,POINT (-122.3202326 47.6186815)
47.6186819,-122.3201537,1,,,POINT (-122.3201537 47.6186819)
47.6186238,-122.3202073,3,,,POINT (-122.3202073 47.6186238)
47.6186816,-122.3202083,3,,,POINT (-122.3202083 47.6186816)
47.6186816,-122.320203,3,,,POINT (-122.320203 47.6186816)
47.6186238,-122.3202021,3,,,POINT (-122.3202021 47.6186238)
47.6196637,-122.3203421,3,,,POINT (-122.3203421 47.6196637)
47.6197791,-122.3204132,3,,,POINT (-122.3204132 47.6197791)
47.6196724,-122.3203268,4,,,POINT (-122.3203268 47.6196724)
47.619779,-122.3203939,3,,,POINT (-122.3203939 47.619779)
47.6195456,-122.320247,1,,,POINT (-122.320247 47.6195456)
47.6195451,-122.3201683,1,,,POINT (-122.3201683 47.6195451)
47.6195454,-122.3202241,3,,,POINT (-122.3202241 47.6195454)
47.6195454,-122.3202128,3,,,POINT (-122.3202128 47.6195454)
47.6196876,-122.3202344,1,elevator,,POINT (-122.3202344 47.6196876)
47.6176593,-122.3339404,4,crossing,,POINT (-122.3339404 47.6176593)
47.617707,-122.3340306,3,,,POINT (-122.3340306 47.617707)
47.6176543,-122.3339197,3,,,POINT (-122.3339197 47.6176543)
47.6178037,-122.3341531,3,,,POINT (-122.3341531 47.6178037)
47.6134665,-122.3244489,3,,,POINT (-122.3244489 47.6134665)
47.6134679,-122.3239643,1,,,POINT (-122.3239643 47.6134679)
47.6134667,-122.3243694,4,,,POINT (-122.3243694 47.6134667)
47.6137732,-122.3234041,3,,,POINT (-122.3234041 47.6137732)
47.6137719,-122.3237882,1,,,POINT (-122.3237882 47.6137719)
47.6135972,-122.3234,3,,,POINT (-122.3234 47.6135972)
47.6136049,-122.3229468,1,,,POINT (-122.3229468 47.6136049)
47.6135986,-122.323319,4,,,POINT (-122.323319 47.6135986)
47.612749,-122.3281404,3,,,POINT (-122.3281404 47.612749)
47.6128647,-122.3278664,1,,,POINT (-122.3278664 47.6128647)
47.612983,-122.3249632,3,,,POINT (-122.3249632 47.612983)
47.6132546,-122.3249678,1,,,POINT (-122.3249678 47.6132546)
47.6130415,-122.3249642,4,,,POINT (-122.3249642 47.6130415)
47.6128254,-122.3210263,3,,,POINT (-122.3210263 47.6128254)
47.6127629,-122.3209256,3,,,POINT (-122.3209256 47.6127629)
47.6095812,-122.3222261,4,crossing,,POINT (-122.3222261 47.6095812)
47.6095167,-122.3221636,3,,,POINT (-122.3221636 47.6095167)
47.6096488,-122.3222916,3,,,POINT (-122.3222916 47.6096488)
47.6084566,-122.3343047,4,crossing,,POINT (-122.3343047 47.6084566)
47.6083769,-122.3342283,3,,,POINT (-122.3342283 47.6083769)
47.6085402,-122.3343849,3,,,POINT (-122.3343849 47.6085402)
47.6221145,-122.358962,3,,,POINT (-122.358962 47.6221145)
47.6222119,-122.358962,1,,,POINT (-122.358962 47.6222119)
47.6221984,-122.358962,4,,,POINT (-122.358962 47.6221984)
47.6221138,-122.3584912,3,,,POINT (-122.3584912 47.6221138)
47.622213,-122.3584894,1,,,POINT (-122.3584894 47.622213)
47.6221987,-122.3584896,4,,,POINT (-122.3584896 47.6221987)
47.6139743,-122.3277162,4,crossing,,POINT (-122.3277162 47.6139743)
47.609675,-122.3424484,3,,,POINT (-122.3424484 47.609675)
47.601189,-122.3365141,1,,,POINT (-122.3365141 47.601189)
47.5999581,-122.3360802,1,,,POINT (-122.3360802 47.5999581)
47.6001332,-122.3360801,1,,,POINT (-122.3360801 47.6001332)
47.5993426,-122.3360807,1,,,POINT (-122.3360807 47.5993426)
47.5990992,-122.3360768,1,,,POINT (-122.3360768 47.5990992)
47.6192335,-122.3450099,3,,,POINT (-122.3450099 47.6192335)
47.6192327,-122.3448206,1,,,POINT (-122.3448206 47.6192327)
47.6192329,-122.3448683,4,,,POINT (-122.3448683 47.6192329)
47.6095244,-122.342559,3,,,POINT (-122.342559 47.6095244)
47.6020992,-122.3180521,3,,,POINT (-122.3180521 47.6020992)
47.6021386,-122.3178203,3,,,POINT (-122.3178203 47.6021386)
47.6021683,-122.3177927,3,,,POINT (-122.3177927 47.6021683)
47.6021347,-122.3177884,3,,,POINT (-122.3177884 47.6021347)
47.6023075,-122.3178461,3,,,POINT (-122.3178461 47.6023075)
47.6023266,-122.3178115,3,,,POINT (-122.3178115 47.6023266)
47.6022912,-122.3178154,3,,,POINT (-122.3178154 47.6022912)
47.6019566,-122.3176731,1,,,POINT (-122.3176731 47.6019566)
47.602407,-122.3178743,3,,,POINT (-122.3178743 47.602407)
47.6024074,-122.3178099,1,,,POINT (-122.3178099 47.6024074)
47.6103665,-122.3274166,3,,,POINT (-122.3274166 47.6103665)
47.6103126,-122.3273704,4,,,POINT (-122.3273704 47.6103126)
47.6102135,-122.3276057,4,,,POINT (-122.3276057 47.6102135)
47.6102644,-122.3276606,3,,,POINT (-122.3276606 47.6102644)
47.6036712,-122.3384079,3,,,POINT (-122.3384079 47.6036712)
47.6183794,-122.3420738,1,,,POINT (-122.3420738 47.6183794)
47.6178046,-122.3420938,3,,,POINT (-122.3420938 47.6178046)
47.6183539,-122.3420287,3,,,POINT (-122.3420287 47.6183539)
47.6182169,-122.3420692,3,,,POINT (-122.3420692 47.6182169)
47.6180884,-122.3417913,1,,,POINT (-122.3417913 47.6180884)
47.6223201,-122.3484693,3,,,POINT (-122.3484693 47.6223201)
47.6221989,-122.3487544,1,,,POINT (-122.3487544 47.6221989)
47.6177484,-122.3410183,4,crossing,,POINT (-122.3410183 47.6177484)
47.6178808,-122.3419982,4,crossing,,POINT (-122.3419982 47.6178808)
47.5974297,-122.3332452,3,,,POINT (-122.3332452 47.5974297)
47.5974303,-122.3331212,4,,,POINT (-122.3331212 47.5974303)
47.6016897,-122.3194347,4,crossing,,POINT (-122.3194347 47.6016897)
47.6016315,-122.3194387,3,,,POINT (-122.3194387 47.6016315)
47.6099152,-122.3180811,3,,,POINT (-122.3180811 47.6099152)
47.6099111,-122.3179056,4,,,POINT (-122.3179056 47.6099111)
47.610035,-122.3176969,3,,,POINT (-122.3176969 47.610035)
47.609922,-122.3178193,3,,,POINT (-122.3178193 47.609922)
47.610229,-122.3180755,3,,,POINT (-122.3180755 47.610229)
47.6103234,-122.3178961,3,,,POINT (-122.3178961 47.6103234)
47.6102276,-122.3178981,5,,,POINT (-122.3178981 47.6102276)
47.6098572,-122.3179066,1,,,POINT (-122.3179066 47.6098572)
47.6098657,-122.317701,1,,,POINT (-122.317701 47.6098657)
47.6098681,-122.3177009,3,,,POINT (-122.3177009 47.6098681)
47.6100617,-122.3176962,5,,,POINT (-122.3176962 47.6100617)
47.6100646,-122.3179015,4,,,POINT (-122.3179015 47.6100646)
47.6026716,-122.3373112,1,,,POINT (-122.3373112 47.6026716)
47.6078806,-122.3422816,3,,,POINT (-122.3422816 47.6078806)
47.6078656,-122.3423128,3,,,POINT (-122.3423128 47.6078656)
47.6079616,-122.342408,3,,,POINT (-122.342408 47.6079616)
47.6220201,-122.3365154,3,,,POINT (-122.3365154 47.6220201)
47.6221424,-122.3365166,1,,,POINT (-122.3365166 47.6221424)
47.6221122,-122.3365163,4,crossing,,POINT (-122.3365163 47.6221122)
47.6223709,-122.3317453,3,,,POINT (-122.3317453 47.6223709)
47.6230427,-122.3312298,1,,,POINT (-122.3312298 47.6230427)
47.6231315,-122.3312303,3,,,POINT (-122.3312303 47.6231315)
47.6230524,-122.3312299,4,,,POINT (-122.3312299 47.6230524)
47.6233144,-122.3364962,3,,,POINT (-122.3364962 47.6233144)
47.624122,-122.3290854,1,,,POINT (-122.3290854 47.624122)
47.6240776,-122.329056,4,crossing,,POINT (-122.329056 47.6240776)
47.6102151,-122.342411,1,,,POINT (-122.342411 47.6102151)
47.6103047,-122.3423164,3,,,POINT (-122.3423164 47.6103047)
47.6137729,-122.3235015,4,crossing,,POINT (-122.3235015 47.6137729)
47.6142475,-122.3462136,3,,,POINT (-122.3462136 47.6142475)
