u,v,key,osmid,highway,oneway,reversed,length,lanes,maxspeed,name,access,service,geometry,bridge,tunnel,ref
8836446790,8836446806,0,"[954681634, 954681629]",footway,False,"[False, True]",17.18414911285133,,,,,,"LINESTRING (-122.3496181 47.6141525, -122.3495977 47.6141398, -122.3495348 47.6140887, -122.349469 47.6140353)",,,
8836446790,8836446789,0,1147225794,footway,False,True,1.982991178644102,,,,,,"LINESTRING (-122.3496181 47.6141525, -122.3496274 47.6141478, -122.3496414 47.6141511)",,,
8836446791,10675066301,0,954681626,footway,False,True,36.64751158315016,,,,,,"LINESTRING (-122.3489441 47.6146765, -122.3492644 47.6144275)",,,
8836446791,8883327493,0,960124074,footway,False,False,2.900049774174206,,,,,,"LINESTRING (-122.3489441 47.6146765, -122.3489061 47.6146814)",,,
8836446791,8836446793,0,1146172098,footway,False,False,74.69413209140464,,,,,,"LINESTRING (-122.3489441 47.6146765, -122.3496977 47.615116)",,,
8836446793,8836451782,0,954681697,footway,False,True,4.325722562106073,,,,,,"LINESTRING (-122.3496977 47.615116, -122.3496983 47.6151549)",,,
8836446793,8836446791,0,1146172098,footway,False,True,74.69413209140464,,,,,,"LINESTRING (-122.3496977 47.615116, -122.3489441 47.6146765)",,,
8836446793,10666269673,0,1146172093,footway,False,False,37.15510284292833,,,,,,"LINESTRING (-122.3496977 47.615116, -122.3497093 47.6151227, -122.3497238 47.6151228, -122.3500175 47.6149015, -122.3500308 47.6148869)",,,
8836446798,8815377359,0,954681631,footway,False,True,2.0368006369840717,,,,,,"LINESTRING (-122.3497615 47.6140174, -122.3497882 47.6140208)",,,
8836446798,8836446789,0,"[954681633, 954681627]",footway,False,True,17.386175407469658,,,,,,"LINESTRING (-122.3497615 47.6140174, -122.3496938 47.6140941, -122.3496534 47.61414, -122.3496414 47.6141511)",,,
8836446798,8836446807,0,954681628,footway,False,False,13.985585725609726,,,,,,"LINESTRING (-122.3497615 47.6140174, -122.3496829 47.6139747, -122.3496162 47.6139385)",,,
8836446806,8795737112,0,954681636,footway,False,False,3.378151363280637,,,,,,"LINESTRING (-122.349469 47.6140353, -122.3494242 47.614032)",,,
8836446806,8836446790,0,"[954681634, 954681629]",footway,False,"[False, True]",17.18414911285133,,,,,,"LINESTRING (-122.349469 47.6140353, -122.3495348 47.6140887, -122.3495977 47.6141398, -122.3496181 47.6141525)",,,
8836446806,8836446807,0,954681630,footway,False,False,15.41445825883777,,,,,,"LINESTRING (-122.349469 47.6140353, -122.3495287 47.613996, -122.3496162 47.6139385)",,,
8836446807,8815377351,0,954681638,footway,False,False,2.0486791333657783,,,,,,"LINESTRING (-122.3496162 47.6139385, -122.3496176 47.6139201)",,,
8836446807,8836446798,0,954681628,footway,False,True,13.985585725609726,,,,,,"LINESTRING (-122.3496162 47.6139385, -122.3496829 47.6139747, -122.3497615 47.6140174)",,,
8836446807,8836446806,0,954681630,footway,False,True,15.41445825883777,,,,,,"LINESTRING (-122.3496162 47.6139385, -122.3495287 47.613996, -122.349469 47.6140353)",,,
8836451718,8836451754,0,954681672,footway,False,False,2.5825121217468388,,,,,,"LINESTRING (-122.3515594 47.6164815, -122.351561 47.6164583)",,,
8836451718,10653892906,0,1144608245,footway,False,False,38.63226306446745,,,,,,"LINESTRING (-122.3515594 47.6164815, -122.3512172 47.6167413)",,,
8836451718,8836451723,0,1132422556,footway,False,True,75.81944274891077,,,,,,"LINESTRING (-122.3515594 47.6164815, -122.3523077 47.6169231, -122.3523129 47.616934)",,,
8836451719,8836451720,0,954681652,footway,False,False,1.483224714389534,,,,,,"LINESTRING (-122.3508845 47.6169938, -122.3508995 47.6170025)",,,
8836451719,10653892906,0,1144608245,footway,False,True,37.55241142056797,,,,,,"LINESTRING (-122.3508845 47.6169938, -122.3512172 47.6167413)",,,
8836451719,8836446770,0,"[954681664, 954681655, 954681663]",footway,False,"[False, True]",15.503447248323646,,,,,,"LINESTRING (-122.3508845 47.6169938, -122.3508494 47.6169767, -122.3508046 47.6169501, -122.350754 47.6169199, -122.350727 47.6169036)",,,
8836451720,8836451721,0,954681652,footway,False,False,74.37761813301472,,,,,,"LINESTRING (-122.3508995 47.6170025, -122.3516439 47.6174448)",,,
8836451720,8836451719,0,954681652,footway,False,True,1.483224714389534,,,,,,"LINESTRING (-122.3508995 47.6170025, -122.3508845 47.6169938)",,,
8836451720,8836451727,0,"[954681654, 954681660, 954681662]",footway,False,"[False, True]",22.619657895657937,,,,,,"LINESTRING (-122.3508995 47.6170025, -122.3508582 47.6170323, -122.3508163 47.6170613, -122.3507245 47.6171247, -122.3507117 47.6171335, -122.3507015 47.6171536)",,,
8836451721,8836451722,0,954681652,footway,False,False,0.9702422294838764,,,,,,"LINESTRING (-122.3516439 47.6174448, -122.351656 47.6174479)",,,
8836451721,8836451720,0,954681652,footway,False,True,74.37761813301472,,,,,,"LINESTRING (-122.3516439 47.6174448, -122.3508995 47.6170025)",,,
8836451721,8836451734,0,"[960124128, 960124129, 960124130]",footway,False,True,22.07333666071335,,,,,,"LINESTRING (-122.3516439 47.6174448, -122.3516204 47.6174636, -122.3515584 47.6175124, -122.3514829 47.6175719, -122.3514743 47.6175787, -122.3514494 47.6175936)",,,
8836451722,8836451721,0,954681652,footway,False,True,0.9702422294838764,,,,,,"LINESTRING (-122.351656 47.6174479, -122.3516439 47.6174448)",,,
8836451722,10559184738,0,1132422563,footway,False,False,36.882797634704175,,,,,,"LINESTRING (-122.351656 47.6174479, -122.3519782 47.6171972)",,,
8836451722,8883327624,0,"[960124125, 960124126, 960124127]",footway,False,"[False, True]",21.193532275948343,,,,,,"LINESTRING (-122.351656 47.6174479, -122.3516756 47.6174603, -122.351747 47.6175019, -122.3518152 47.6175416, -122.3518319 47.6175514, -122.3518774 47.6175641)",,,
8836451723,8883327682,0,960124119,footway,False,True,2.593461245298417,,,,,,"LINESTRING (-122.3523129 47.616934, -122.3523475 47.6169341)",,,
8836451723,8836451718,0,1132422556,footway,False,False,75.81944274891077,,,,,,"LINESTRING (-122.3523129 47.616934, -122.3523077 47.6169231, -122.3515594 47.6164815)",,,
8836451723,10559184738,0,1132422563,footway,False,True,38.56831550114086,,,,,,"LINESTRING (-122.3523129 47.616934, -122.3523067 47.6169416, -122.3519782 47.6171972)",,,
8836451727,8836451728,0,954681653,footway,False,False,2.445715357330061,,,,,,"LINESTRING (-122.3507015 47.6171536, -122.3506754 47.6171668)",,,
8836451727,8836451734,0,1132422554,footway,False,True,74.40608287710009,,,,,,"LINESTRING (-122.3507015 47.6171536, -122.3514494 47.6175936)",,,
8836451727,8836451720,0,"[954681662, 954681660, 954681654]",footway,False,"[False, True]",22.619657895657937,,,,,,"LINESTRING (-122.3507015 47.6171536, -122.3507117 47.6171335, -122.3507245 47.6171247, -122.3508163 47.6170613, -122.3508582 47.6170323, -122.3508995 47.6170025)",,,
8836451728,10653892909,0,954681653,footway,False,False,37.11820344584848,,,,,,"LINESTRING (-122.3506754 47.6171668, -122.3503491 47.6174179)",,,
8836451728,8836451727,0,954681653,footway,False,True,2.445715357330061,,,,,,"LINESTRING (-122.3506754 47.6171668, -122.3507015 47.6171536)",,,
8836451728,8836446759,0,"[954681656, 954681659, 954681661]",footway,False,"[False, True]",17.856199093408303,,,,,,"LINESTRING (-122.3506754 47.6171668, -122.3506517 47.6171335, -122.3506055 47.6171053, -122.3505537 47.6170737, -122.350511 47.6170546)",,,
8836451730,10653876582,0,1144608248,footway,False,True,2.82588596742266,,,,,,"LINESTRING (-122.3500459 47.6176699, -122.3500086 47.6176736)",,,
8836451730,10653876602,0,1144608249,footway,False,False,56.43638559024055,,,,,,"LINESTRING (-122.3500459 47.6176699, -122.3506072 47.6180082)",,,
8836451730,10653892909,0,954681653,footway,False,True,37.14969622580724,,,,,,"LINESTRING (-122.3500459 47.6176699, -122.3500367 47.6176599, -122.3500406 47.6176515, -122.3502909 47.6174571, -122.3503033 47.6174532, -122.3503491 47.6174179)",,,
8836451732,7505174202,0,965995391,footway,False,False,2.1835955757209775,,,,,,"LINESTRING (-122.3507895 47.6181102, -122.3507913 47.6181298)",,,
8836451732,10559184745,0,1132422547,footway,False,False,38.71439704667561,,,,,,"LINESTRING (-122.3507895 47.6181102, -122.3508064 47.6181063, -122.3511311 47.6178512)",,,
8836451732,10653876602,0,1144608249,footway,False,True,17.900333293501607,,,,,,"LINESTRING (-122.3507895 47.6181102, -122.3507711 47.6181069, -122.3506072 47.6180082)",,,
8836451733,8836451734,0,1132422547,footway,False,False,0.8795916013842465,,,,,,"LINESTRING (-122.3514488 47.6176015, -122.3514494 47.6175936)",,,
8836451733,10559184746,0,1132422547,footway,False,True,26.443417975578058,,,,,,"LINESTRING (-122.3514488 47.6176015, -122.3512191 47.617782)",,,
8836451733,8898837505,0,"[1132422560, 1132422548, 1132422559]",footway,False,False,21.644548717051855,,,,,,"LINESTRING (-122.3514488 47.6176015, -122.3514756 47.6176169, -122.3515462 47.6176574, -122.3516464 47.6177148, -122.3516684 47.6177279)",,,
8836451734,8836451733,0,1132422547,footway,False,True,0.8795916013842465,,,,,,"LINESTRING (-122.3514494 47.6175936, -122.3514488 47.6176015)",,,
8836451734,8836451727,0,1132422554,footway,False,False,74.40608287710009,,,,,,"LINESTRING (-122.3514494 47.6175936, -122.3507015 47.6171536)",,,
8836451734,8836451721,0,"[960124128, 960124129, 960124130]",footway,False,False,22.073336660713352,,,,,,"LINESTRING (-122.3514494 47.6175936, -122.3514743 47.6175787, -122.3514829 47.6175719, -122.3515584 47.6175124, -122.3516204 47.6174636, -122.3516439 47.6174448)",,,
8836451754,8836451718,0,954681672,footway,False,True,2.5825121217468388,,,,,,"LINESTRING (-122.351561 47.6164583, -122.3515594 47.6164815)",,,
8836451754,8815377415,0,"[954681666, 954681670]",footway,False,False,19.049765865785705,,,,,,"LINESTRING (-122.351561 47.6164583, -122.3516584 47.6164056, -122.3517343 47.6163645, -122.3517551 47.6163482)",,,
8836451754,8836446771,0,"[954681674, 1144608243, 954681668]",footway,False,"[False, True]",17.864162231101805,,,,,,"LINESTRING (-122.351561 47.6164583, -122.3514864 47.6164171, -122.3514163 47.6163784, -122.3513964 47.6163662, -122.3513799 47.6163783)",,,
8836451776,8836446779,0,954681694,footway,False,True,2.561479053178416,,,,,,"LINESTRING (-122.3498405 47.6152393, -122.3498746 47.6152378)",,,
8836451776,8836451777,0,954681690,footway,False,False,16.861093709357206,,,,,,"LINESTRING (-122.3498405 47.6152393, -122.3497771 47.6152874, -122.349691 47.6153526)",,,
8836451776,8836451782,0,954681693,footway,False,True,14.201708541580674,,,,,,"LINESTRING (-122.3498405 47.6152393, -122.3497694 47.6151971, -122.3496983 47.6151549)",,,
8836451777,8836446736,0,954681701,footway,False,True,2.9801130862304706,,,,,,"LINESTRING (-122.349691 47.6153526, -122.3496913 47.6153794)",,,
8836451777,8836451776,0,954681690,footway,False,True,16.861093709357206,,,,,,"LINESTRING (-122.349691 47.6153526, -122.3497771 47.6152874, -122.3498405 47.6152393)",,,
8836451777,8836451783,0,954681691,footway,False,True,13.64826373044458,,,,,,"LINESTRING (-122.349691 47.6153526, -122.349621 47.6153124, -122.3495524 47.615273)",,,
8836451782,8836446793,0,954681697,footway,False,False,4.325722562106073,,,,,,"LINESTRING (-122.3496983 47.6151549, -122.3496977 47.615116)",,,
8836451782,8836451783,0,954681692,footway,False,False,17.089620534283316,,,,,,"LINESTRING (-122.3496983 47.6151549, -122.3496367 47.6152048, -122.3495524 47.615273)",,,
8836451782,8836451776,0,954681693,footway,False,False,14.201708541580674,,,,,,"LINESTRING (-122.3496983 47.6151549, -122.3497694 47.6151971, -122.3498405 47.6152393)",,,
8836451783,8795760240,0,954681699,footway,False,False,2.361806905394903,,,,,,"LINESTRING (-122.3495524 47.615273, -122.3495209 47.6152725)",,,
8836451783,8836451777,0,954681691,footway,False,False,13.64826373044458,,,,,,"LINESTRING (-122.3495524 47.615273, -122.349621 47.6153124, -122.349691 47.6153526)",,,
8836451783,8836451782,0,954681692,footway,False,True,17.089620534283316,,,,,,"LINESTRING (-122.3495524 47.615273, -122.3496367 47.6152048, -122.3496983 47.6151549)",,,
8836451800,8836451801,0,1146161359,footway,False,False,2.994901933755571,,,,,,"LINESTRING (-122.3486877 47.6171468, -122.3486857 47.6171737)",,,
8836451800,8836451806,0,1146403977,footway,False,True,71.33554392799678,,,,,,"LINESTRING (-122.3486877 47.6171468, -122.3479761 47.6167208)",,,
8836451800,10666190460,0,"[954681753, 954681747, 954681750]",footway,False,"[False, True]",24.233245258821313,,,,,,"LINESTRING (-122.3486877 47.6171468, -122.3487221 47.6171423, -122.3488363 47.6170762, -122.3488942 47.6170427, -122.3489212 47.6170055)",,,
8836451801,10666190483,0,1146161359,footway,False,False,35.22025098477812,,,,,,"LINESTRING (-122.3486857 47.6171737, -122.3483843 47.6174167)",,,
8836451801,8836451800,0,1146161359,footway,False,True,2.994901933755571,,,,,,"LINESTRING (-122.3486857 47.6171737, -122.3486877 47.6171468)",,,
8836451801,8836451887,0,"[954681745, 954681749]",footway,False,True,17.990563520902075,,,,,,"LINESTRING (-122.3486857 47.6171737, -122.3487232 47.6171765, -122.3488195 47.6172141, -122.3488982 47.6172449)",,,
8836451802,10666190483,0,1146161359,footway,False,True,37.04506029554592,,,,,,"LINESTRING (-122.3480673 47.6176723, -122.3483843 47.6174167)",,,
8836451802,8836451803,0,1146161361,footway,False,False,2.3603422101280813,,,,,,"LINESTRING (-122.3480673 47.6176723, -122.3480435 47.6176584)",,,
8836451802,8836451822,0,"[964369410, 964369411, 964369412]",footway,False,"[False, True]",17.522390556237113,,,,,,"LINESTRING (-122.3480673 47.6176723, -122.3481058 47.6176948, -122.3481644 47.6177304, -122.3481984 47.6177507, -122.3482379 47.6177798)",,,
8836451803,8836451802,0,1146161361,footway,False,True,2.3603422101280813,,,,,,"LINESTRING (-122.3480435 47.6176584, -122.3480673 47.6176723)",,,
8836451803,8836451830,0,"[964369409, 964369413, 964369414]",footway,False,"[False, True]",23.5067472998195,,,,,,"LINESTRING (-122.3480435 47.6176584, -122.3480028 47.6176921, -122.3479556 47.6177362, -122.3478725 47.6178136, -122.347846 47.617816)",,,
8836451803,8836451876,0,1146161361,footway,False,False,70.54825926067537,,,,,,"LINESTRING (-122.3480435 47.6176584, -122.34772 47.6174699, -122.3476514 47.6174383, -122.3473247 47.6172493)",,,
8836451804,10669010050,0,954681714,footway,False,False,36.523824664174704,,,,,,"LINESTRING (-122.3473108 47.6172156, -122.3476279 47.6169662)",,,
8836451804,8836451876,0,954681714,footway,False,True,4.710161032007893,,,,,,"LINESTRING (-122.3473108 47.6172156, -122.3473006 47.6172244, -122.3473051 47.6172376, -122.3473247 47.6172493)",,,
8836451804,8836451814,0,"[954681730, 954681723, 954681731]",footway,False,"[False, True]",17.140742023971484,,,,,,"LINESTRING (-122.3473108 47.6172156, -122.347292 47.6172052, -122.3472143 47.6171603, -122.3471978 47.6171508, -122.3471369 47.6171155)",,,
8836451805,10669010056,0,954681714,footway,False,True,23.017967767693403,,,,,,"LINESTRING (-122.3479473 47.6167149, -122.3477475 47.6168721)",,,
8836451805,8836451806,0,1146403977,footway,False,False,2.2561968676937116,,,,,,"LINESTRING (-122.3479473 47.6167149, -122.3479761 47.6167208)",,,
8836451805,8836451815,0,"[954681762, 954681764, 954681759]",footway,False,False,15.606471328660842,,,,,,"LINESTRING (-122.3479473 47.6167149, -122.3479195 47.6166978, -122.347869 47.6166703, -122.3478142 47.6166402, -122.3477876 47.6166249)",,,
8836451806,8836451800,0,1146403977,footway,False,False,71.33554392799678,,,,,,"LINESTRING (-122.3479761 47.6167208, -122.3486877 47.6171468)",,,
8836451806,8836451805,0,1146403977,footway,False,True,2.2561968676937116,,,,,,"LINESTRING (-122.3479761 47.6167208, -122.3479473 47.6167149)",,,
8836451806,8836446749,0,"[954681763, 954681757, 954681765]",footway,False,"[False, True]",24.12926691733166,,,,,,"LINESTRING (-122.3479761 47.6167208, -122.3480055 47.6166818, -122.348071 47.6166274, -122.3481363 47.6165732, -122.3481813 47.6165593)",,,
8836451809,8836451816,0,954681715,footway,False,True,74.23419375617486,,,,,,"LINESTRING (-122.3470432 47.6161626, -122.3477905 47.6166007)",,,
8836451809,8836451810,0,1147231780,footway,False,False,1.524203712206096,,,,,,"LINESTRING (-122.3470432 47.6161626, -122.3470229 47.6161634)",,,
8836451809,8795737075,0,"[954681737, 954681733, 954681743]",footway,False,"[False, True]",22.93582444118952,,,,,,"LINESTRING (-122.3470432 47.6161626, -122.3470555 47.6161398, -122.3471351 47.6160758, -122.3472018 47.6160221, -122.3472382 47.6160077)",,,
8836451810,10675370646,0,1147231780,footway,False,False,37.68130922805766,,,,,,"LINESTRING (-122.3470229 47.6161634, -122.346693 47.6164191)",,,
8836451810,8836451809,0,1147231780,footway,False,True,1.524203712206096,,,,,,"LINESTRING (-122.3470229 47.6161634, -122.3470432 47.6161626)",,,
8836451810,8795737071,0,"[954681738, 954681739, 954681734]",footway,False,"[False, True]",15.844302394904066,,,,,,"LINESTRING (-122.3470229 47.6161634, -122.3470038 47.6161525, -122.3469132 47.6161076, -122.3468885 47.6160953, -122.3468497 47.6160825)",,,
8836451811,8836451812,0,1146403978,footway,False,False,2.146475794380892,,,,,,"LINESTRING (-122.346379 47.6166632, -122.346392 47.6166804)",,,
8836451811,10675370646,0,1147231780,footway,False,True,35.92590093866035,,,,,,"LINESTRING (-122.346379 47.6166632, -122.346693 47.6164191)",,,
8836451811,8795737070,0,"[954681777, 954681770, 954681779]",footway,False,False,15.358635660207126,,,,,,"LINESTRING (-122.346379 47.6166632, -122.3463609 47.616653, -122.3462686 47.6166033, -122.3462471 47.6165917, -122.346223 47.616574)",,,
8836451812,8836451813,0,1146403978,footway,False,False,73.28285344998567,,,,,,"LINESTRING (-122.346392 47.6166804, -122.3471266 47.6171153)",,,
8836451812,8836451811,0,1146403978,footway,False,True,2.146475794380892,,,,,,"LINESTRING (-122.346392 47.6166804, -122.346379 47.6166632)",,,
8836451812,8836451841,0,"[954681769, 954681778, 954681773]",footway,False,"[False, True]",23.75432286053977,,,,,,"LINESTRING (-122.346392 47.6166804, -122.3463449 47.6166845, -122.3463143 47.616709, -122.3462729 47.6167422, -122.3461922 47.6168072, -122.3461724 47.616824)",,,
8836451813,8836451812,0,1146403978,footway,False,True,73.28285344998567,,,,,,"LINESTRING (-122.3471266 47.6171153, -122.346392 47.6166804)",,,
