OBJECTID,YEAR,AMI,RACE,TENURE,AGE,TOTAL,BURDEN30,BURDEN3050,BURDEN50,NODATA,NOBURDEN,PERCENT30,PERCENT3050,PERCENT50,PERCENT_NODATA,PERCENT_NOBURDEN,INCOME,COSTS
3350,2012,All,Native,All,Seniors,257,165,165,0,0,92,0.642023346303502,0.642023346303502,0,0,0.357976653696498,108662.33463035,1714.179
3351,2012,All,Native,All,Children,472,402,0,402,0,70,0.851694915254237,0,0.851694915254237,0,0.148305084745763,46294.9152542373,1383.814
3352,2012,All,Native,Owners,All,487,63,63,0,0,424,0.129363449691992,0.129363449691992,0,0,0.870636550308008,115694.694045175,1519.053
3353,2012,All,Native,Owners,Seniors,155,63,63,0,0,92,0.406451612903226,0.406451612903226,0,0,0.593548387096774,173588.516129032,2611.897
3354,2012,All,Native,Owners,Children,70,0,0,0,0,70,0,0,0,0,1,184100,1190
3355,2012,All,Native,Renters,All,1537,1341,737,604,0,196,0.872478854912167,0.479505530253741,0.392973324658425,0,0.127521145087833,27609.4795055303,1074.699
3356,2012,All,Native,Renters,Seniors,102,102,102,0,0,0,1,1,0,0,0,10000,350
3357,2012,All,Native,Renters,Children,402,402,0,402,0,0,1,0,1,0,0,22299.0049751244,1417.562
3358,2012,All,Asian,All,All,35619,12838,5489,7349,1212,21569,0.360425615542267,0.154103147196721,0.206322468345546,0.0340267834582667,0.605547600999467,88664.3717117269,1515.518
3359,2012,All,Asian,All,Seniors,6529,2388,1042,1346,0,4141,0.36575279522132,0.159595650176137,0.206157145045183,0,0.63424720477868,57056.1249808546,1025.31
3360,2012,All,Asian,All,Children,9020,2502,881,1621,216,6302,0.277383592017738,0.0976718403547672,0.179711751662971,0.0239467849223947,0.698669623059867,111747.260532151,1920.761
3361,2012,All,Asian,Owners,All,18034,5880,2562,3318,211,11943,0.326050792946656,0.142064988355329,0.183985804591327,0.0117001219917933,0.66224908506155,123556.437285128,1878.359
3362,2012,All,Asian,Owners,Seniors,3116,1022,464,558,0,2094,0.32798459563543,0.148908857509628,0.179075738125802,0,0.67201540436457,83845.8344030809,1372.568
3363,2012,All,Asian,Owners,Children,6348,1717,509,1208,0,4631,0.270478890989288,0.0801827347195967,0.190296156269691,0,0.729521109010712,136992.603969754,2203.507
3364,2012,All,Asian,Renters,All,17585,6958,2927,4031,1001,9626,0.395678134773955,0.166448677850441,0.229229456923514,0.0569235143588285,0.547398350867216,52881.4026727324,1161.476
3365,2012,All,Asian,Renters,Seniors,3413,1366,578,788,0,2047,0.400234397890419,0.169352475827718,0.230881922062701,0,0.599765602109581,32597.6618810431,889.371
3366,2012,All,Asian,Renters,Children,2672,785,372,413,216,1671,0.293787425149701,0.139221556886228,0.154565868263473,0.0808383233532934,0.625374251497006,51770.6736526946,1116.739
3367,2012,All,Pacific Islander,All,All,238,96,96,0,0,142,0.403361344537815,0.403361344537815,0,0,0.596638655462185,86463.8655462185,1029.277
3368,2012,All,Pacific Islander,All,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
3369,2012,All,Pacific Islander,All,Children,72,0,0,0,0,72,0,0,0,0,1,75200,1578
3370,2012,All,Pacific Islander,Owners,All,70,0,0,0,0,70,0,0,0,0,1,179600,564
3371,2012,All,Pacific Islander,Owners,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
3372,2012,All,Pacific Islander,Owners,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
3373,2012,All,Pacific Islander,Renters,All,168,96,96,0,0,72,0.571428571428571,0.571428571428571,0,0,0.428571428571429,47657.1428571429,1104.857
3374,2012,All,Pacific Islander,Renters,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
3375,2012,All,Pacific Islander,Renters,Children,72,0,0,0,0,72,0,0,0,0,1,75200,1578
3376,2012,All,Other,All,All,459,73,0,73,0,386,0.159041394335512,0,0.159041394335512,0,0.840958605664488,65697.385620915,1182
3377,2012,All,Other,All,Seniors,42,0,0,0,0,42,0,0,0,0,1,107800,2454
3378,2012,All,Other,All,Children,73,73,0,73,0,0,1,0,1,0,0,15000,830
3379,2012,All,Other,Owners,All,386,0,0,0,0,386,0,0,0,0,1,75285.2331606218,1248.57
3380,2012,All,Other,Owners,Seniors,42,0,0,0,0,42,0,0,0,0,1,107800,2454
3381,2012,All,Other,Owners,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
3382,2012,All,Other,Renters,All,73,73,0,73,0,0,1,0,1,0,0,15000,830
3383,2012,All,Other,Renters,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
3384,2012,All,Other,Renters,Children,73,73,0,73,0,0,1,0,1,0,0,15000,830
3385,2012,All,Multi,All,All,9347,4713,2250,2463,102,4532,0.504225954851824,0.240718947255804,0.26350700759602,0.0109125922755964,0.484861452872579,74347.6965871403,1618.28
3386,2012,All,Multi,All,Seniors,812,299,64,235,0,513,0.368226600985222,0.0788177339901478,0.289408866995074,0,0.631773399014778,46837.7093596059,1625.047
3387,2012,All,Multi,All,Children,3684,1467,735,732,102,2115,0.398208469055375,0.199511400651466,0.198697068403909,0.0276872964169381,0.574104234527687,54235.2497285559,1097.525
3388,2012,All,Multi,Owners,All,2974,1354,415,939,0,1620,0.455279085406859,0.139542703429724,0.315736381977135,0,0.544720914593141,125449.784801614,2786.093
3389,2012,All,Multi,Owners,Seniors,528,112,0,112,0,416,0.212121212121212,0,0.212121212121212,0,0.787878787878788,52528.8257575758,1939.163
3390,2012,All,Multi,Owners,Children,400,75,75,0,0,325,0.1875,0.1875,0,0,0.8125,117516.25,2499.99
3391,2012,All,Multi,Renters,All,6373,3359,1835,1524,102,2912,0.527067315236152,0.287933469323709,0.239133845912443,0.0160050211831163,0.456927663580731,50500.5899890162,1086.192
3392,2012,All,Multi,Renters,Seniors,284,187,64,123,0,97,0.658450704225352,0.225352112676056,0.433098591549296,0,0.341549295774648,36257.0422535211,922.042
3393,2012,All,Multi,Renters,Children,3284,1392,660,732,102,1790,0.423873325213155,0.200974421437272,0.222898903775883,0.0310596833130329,0.545066991473812,46527.4543239951,989.859
3394,2012,All,Hispanic,All,All,12187,5918,3416,2502,0,6269,0.485599409206532,0.280298678920161,0.205300730286371,0,0.514400590793468,74231.5483712152,1524.565
3395,2012,All,Hispanic,All,Seniors,1056,222,122,100,0,834,0.210227272727273,0.115530303030303,0.0946969696969697,0,0.789772727272727,87458.7121212121,1115.094
3396,2012,All,Hispanic,All,Children,2942,1076,597,479,0,1866,0.365737593473827,0.202923181509177,0.16281441196465,0,0.634262406526173,75659.8096532971,1600.501
3397,2012,All,Hispanic,Owners,All,3957,2280,706,1574,0,1677,0.576194086429113,0.178417993429366,0.397776092999747,0,0.423805913570887,87946.8738943644,2244.481
3398,2012,All,Hispanic,Owners,Seniors,496,0,0,0,0,496,0,0,0,0,1,104765.524193548,1041.853
3399,2012,All,Hispanic,Owners,Children,891,325,88,237,0,566,0.364758698092031,0.0987654320987654,0.265993265993266,0,0.635241301907969,89635.6902356902,2016.143
3400,2012,All,Hispanic,Renters,All,8230,3638,2710,928,0,4592,0.442041312272175,0.329283110571081,0.112758201701094,0,0.557958687727825,67637.1931956258,1208.839
3401,2012,All,Hispanic,Renters,Seniors,560,222,122,100,0,338,0.396428571428571,0.217857142857143,0.178571428571429,0,0.603571428571429,72129.8214285714,1342.946
3402,2012,All,Hispanic,Renters,Children,2051,751,509,242,0,1300,0.366162847391516,0.248171623598245,0.117991223793272,0,0.633837152608484,69588.3764017552,1295.783
3403,2013,0 - 30%,All,All,All,48263,42948,9697,33251,5780,-465,0.8898742307772,0.20091995938918,0.68895427138802,0.119760479041916,-0.00963470981911609,10276.972546257,882.282
3404,2013,0 - 30%,All,All,Seniors,14371,12019,3236,8783,1332,1020,0.836337067705796,0.225175701064644,0.611161366641152,0.0926866606360031,0.0709762716582005,9962.97042655348,857.088
3405,2013,0 - 30%,All,All,Children,8798,8030,1474,6556,495,273,0.912707433507615,0.167538076835644,0.745169356671971,0.0562627869970448,0.0310297794953398,12366.320754717,922.537
3406,2013,0 - 30%,All,Owners,All,9276,8083,1814,6269,900,293,0.871388529538594,0.195558430357913,0.675830099180681,0.0970245795601552,0.0315868909012505,10176.8327943079,1331.495
3407,2013,0 - 30%,All,Owners,Seniors,4946,4135,1267,2868,116,695,0.836029114435908,0.256166599272139,0.579862515163769,0.0234532955923979,0.140517589971694,11865.5074807926,1241.108
3408,2013,0 - 30%,All,Owners,Children,1288,1180,67,1113,60,48,0.916149068322981,0.0520186335403727,0.864130434782609,0.046583850931677,0.0372670807453416,9099.50310559006,2196.373
3409,2013,0 - 30%,All,Renters,All,38987,34865,7883,26982,4880,-758,0.894272449790956,0.202195603662759,0.692076846128197,0.125169928437684,-0.0194423782286403,10300.7983430374,806.194
3410,2013,0 - 30%,All,Renters,Seniors,9425,7884,1969,5915,1216,325,0.836498673740053,0.208912466843501,0.627586206896552,0.129018567639257,0.0344827586206897,8964.5674270557,641.886
3411,2013,0 - 30%,All,Renters,Children,7510,6850,1407,5443,435,225,0.912117177097204,0.187350199733688,0.724766977363515,0.0579227696404794,0.0299600532623169,12926.5952063915,807.526
3412,2013,0 - 30%,White,All,All,26475,23180,4519,18661,2839,456,0.875542965061379,0.170689329556185,0.704853635505194,0.107233238904627,0.0172237960339943,10263.4385646837,973.498
3413,2013,0 - 30%,White,All,Seniors,9261,7855,1714,6141,531,875,0.848180542058093,0.185077205485369,0.663103336572724,0.0573372206025267,0.0944822373393802,10336.7506748731,994.613
3414,2013,0 - 30%,White,All,Children,3727,3360,737,2623,221,146,0.901529380198551,0.197746176549504,0.703783203649047,0.0592970217332976,0.0391735980681513,12643.5980681513,1044.334
3415,2013,0 - 30%,White,Owners,All,5662,5013,1191,3822,314,335,0.885376192158248,0.210349699752738,0.67502649240551,0.0554574355351466,0.0591663723066054,11271.3571176263,1462.058
3416,2013,0 - 30%,White,Owners,Seniors,3903,3528,1059,2469,116,259,0.903920061491161,0.271329746348962,0.632590315142198,0.029720727645401,0.0663592108634384,11605.3804765565,1416.765
3417,2013,0 - 30%,White,Owners,Children,510,510,0,510,0,0,1,0,1,0,0,11232.1568627451,2546.329
3418,2013,0 - 30%,White,Renters,All,20813,18167,3328,14839,2525,121,0.872867919089031,0.159900062460962,0.712967856628069,0.121318406765003,0.00581367414596646,9989.242877048,804.983
3419,2013,0 - 30%,White,Renters,Seniors,5358,4327,655,3672,415,616,0.807577454273983,0.122247107129526,0.685330347144457,0.0774542739828294,0.114968271743188,9412.62560656962,724.026
3420,2013,0 - 30%,White,Renters,Children,3217,2850,737,2113,221,146,0.885918557662418,0.229095430525334,0.656823127137084,0.0686975442959279,0.0453838980416537,12867.3577867578,756.773
3421,2013,0 - 30%,Black,All,All,5586,4754,1770,2984,561,271,0.851056211958468,0.316863587540279,0.534192624418188,0.100429645542428,0.0485141424991049,11112.7407805227,720.426
3422,2013,0 - 30%,Black,All,Seniors,1196,897,399,498,162,137,0.75,0.333612040133779,0.416387959866221,0.135451505016722,0.114548494983278,9122.24080267559,431.605
3423,2013,0 - 30%,Black,All,Children,1486,1367,423,944,122,-3,0.919919246298789,0.284656796769852,0.635262449528937,0.0820995962314939,-0.00201884253028264,10523.1965006729,669.748
3424,2013,0 - 30%,Black,Owners,All,149,149,149,0,0,0,1,1,0,0,0,10821.4765100671,385.356
3425,2013,0 - 30%,Black,Owners,Seniors,149,149,149,0,0,0,1,1,0,0,0,10821.4765100671,385.356
3426,2013,0 - 30%,Black,Owners,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
3427,2013,0 - 30%,Black,Renters,All,5437,4605,1621,2984,561,271,0.846974434430752,0.298142357917969,0.548832076512783,0.103181901784072,0.0498436637851757,11120.7228250874,674.014
3428,2013,0 - 30%,Black,Renters,Seniors,1047,748,250,498,162,137,0.714422158548233,0.238777459407832,0.475644699140401,0.154727793696275,0.130850047755492,8880.42024832856,460.609
3429,2013,0 - 30%,Black,Renters,Children,1486,1367,423,944,122,-3,0.919919246298789,0.284656796769852,0.635262449528937,0.0820995962314939,-0.00201884253028264,10523.1965006729,669.748
3430,2013,0 - 30%,Native,All,All,253,253,38,215,0,0,1,0.150197628458498,0.849802371541502,0,0,12248.4980237154,1174.64
3431,2013,0 - 30%,Native,All,Seniors,184,184,38,146,0,0,1,0.206521739130435,0.793478260869565,0,0,15405.4347826087,643.13
3432,2013,0 - 30%,Native,All,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
3433,2013,0 - 30%,Native,Owners,All,69,69,0,69,0,0,1,0,1,0,0,3830,2592
3434,2013,0 - 30%,Native,Owners,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
3435,2013,0 - 30%,Native,Owners,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
3436,2013,0 - 30%,Native,Renters,All,184,184,38,146,0,0,1,0.206521739130435,0.793478260869565,0,0,15405.4347826087,643.13
3437,2013,0 - 30%,Native,Renters,Seniors,184,184,38,146,0,0,1,0.206521739130435,0.793478260869565,0,0,15405.4347826087,643.13
3438,2013,0 - 30%,Native,Renters,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
3439,2013,0 - 30%,Asian,All,All,7986,7164,2157,5007,1269,-447,0.897069872276484,0.270097670924117,0.626972201352367,0.158903080390684,-0.0559729526671675,8260.47207613323,955.096
3440,2013,0 - 30%,Asian,All,Seniors,2493,1996,1030,966,82,415,0.800641797031689,0.413156839149619,0.38748495788207,0.0328920978740473,0.166466105094264,11225.792218211,502.613
3441,2013,0 - 30%,Asian,All,Children,1175,1059,203,856,60,56,0.901276595744681,0.172765957446809,0.728510638297872,0.051063829787234,0.0476595744680851,7643.00425531915,1405.516
3442,2013,0 - 30%,Asian,Owners,All,2397,1961,233,1728,419,17,0.818105965790572,0.0972048393825615,0.72090112640801,0.174801835627868,0.00709219858156028,7905.40675844806,1115.175
3443,2013,0 - 30%,Asian,Owners,Seniors,822,386,59,327,0,436,0.469586374695864,0.0717761557177616,0.397810218978102,0,0.530413625304136,13278.102189781,381.663
3444,2013,0 - 30%,Asian,Owners,Children,573,573,67,506,60,-60,1,0.116928446771379,0.883071553228621,0.104712041884817,-0.104712041884817,4282.30366492147,2244.347
3445,2013,0 - 30%,Asian,Renters,All,5589,5203,1924,3279,850,-464,0.930935766684559,0.344247629271784,0.586688137412775,0.15208445160136,-0.0830202182859188,8412.75183395956,789.435
3446,2013,0 - 30%,Asian,Renters,Seniors,1671,1610,971,639,82,-21,0.963494913225613,0.581089168162777,0.382405745062837,0.0490724117295033,-0.0125673249551167,10216.2178336326,431.932
3447,2013,0 - 30%,Asian,Renters,Children,602,486,136,350,0,116,0.807308970099668,0.225913621262458,0.581395348837209,0,0.192691029900332,10841.8106312292,714.319
3448,2013,0 - 30%,Pacific Islander,All,All,771,771,0,771,557,-557,1,0,1,0.722438391699092,-0.722438391699092,5412.4513618677,958.441
3449,2013,0 - 30%,Pacific Islander,All,Seniors,557,557,0,557,557,-557,1,0,1,1,-1,0,954
3450,2013,0 - 30%,Pacific Islander,All,Children,214,214,0,214,0,0,1,0,1,0,0,19500,970
3451,2013,0 - 30%,Pacific Islander,Owners,All,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
3452,2013,0 - 30%,Pacific Islander,Owners,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
3453,2013,0 - 30%,Pacific Islander,Owners,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
3454,2013,0 - 30%,Pacific Islander,Renters,All,771,771,0,771,557,-557,1,0,1,0.722438391699092,-0.722438391699092,5412.4513618677,958.441
3455,2013,0 - 30%,Pacific Islander,Renters,Seniors,557,557,0,557,557,-557,1,0,1,1,-1,0,954
3456,2013,0 - 30%,Pacific Islander,Renters,Children,214,214,0,214,0,0,1,0,1,0,0,19500,970
3457,2013,0 - 30%,Other,All,All,272,272,0,272,0,0,1,0,1,0,0,1640.55147058824,486.82
3458,2013,0 - 30%,Other,All,Seniors,175,175,0,175,0,0,1,0,1,0,0,2500,510
3459,2013,0 - 30%,Other,All,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
3460,2013,0 - 30%,Other,Owners,All,97,97,0,97,0,0,1,0,1,0,0,90,445
3461,2013,0 - 30%,Other,Owners,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
3462,2013,0 - 30%,Other,Owners,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
3463,2013,0 - 30%,Other,Renters,All,175,175,0,175,0,0,1,0,1,0,0,2500,510
3464,2013,0 - 30%,Other,Renters,Seniors,175,175,0,175,0,0,1,0,1,0,0,2500,510
3465,2013,0 - 30%,Other,Renters,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
3466,2013,0 - 30%,Multi,All,All,2956,2956,910,2046,198,-198,1,0.307848443843031,0.692151556156969,0.0669824086603518,-0.0669824086603518,11867.0659675237,826.391
3467,2013,0 - 30%,Multi,All,Seniors,127,127,55,72,0,0,1,0.433070866141732,0.566929133858268,0,0,12606.2992125984,2023.575
3468,2013,0 - 30%,Multi,All,Children,873,873,111,762,92,-92,1,0.127147766323024,0.872852233676976,0.105383734249714,-0.105383734249714,11086.5979381443,1251.821
3469,2013,0 - 30%,Multi,Owners,All,627,627,241,386,0,0,1,0.384370015948963,0.615629984051037,0,0,13306.5661881978,1139.067
3470,2013,0 - 30%,Multi,Owners,Seniors,72,72,0,72,0,0,1,0,1,0,0,12000,3302
3471,2013,0 - 30%,Multi,Owners,Children,97,97,0,97,0,0,1,0,1,0,0,22000,2514
3472,2013,0 - 30%,Multi,Renters,All,2329,2329,669,1660,198,-198,1,0.287247745813654,0.712752254186346,0.0850150279089738,-0.0850150279089738,11479.5319879777,825.293
3473,2013,0 - 30%,Multi,Renters,Seniors,55,55,55,0,0,0,1,1,0,0,0,13400,350
3474,2013,0 - 30%,Multi,Renters,Children,776,776,111,665,92,-92,1,0.143041237113402,0.856958762886598,0.118556701030928,-0.118556701030928,9722.42268041237,918.062
3475,2013,0 - 30%,Hispanic,All,All,3964,3598,303,3295,356,10,0.907669021190716,0.0764379414732593,0.831231079717457,0.0898082744702321,0.00252270433905146,13479.299445005,1004.112
3476,2013,0 - 30%,Hispanic,All,Seniors,378,228,0,228,0,150,0.603174603174603,0,0.603174603174603,0,0.396825396825397,9735.44973544974,550.847
3477,2013,0 - 30%,Hispanic,All,Children,1323,1157,0,1157,0,166,0.874527588813303,0,0.874527588813303,0,0.125472411186697,17540.8919123205,971.392
3478,2013,0 - 30%,Hispanic,Owners,All,275,167,0,167,167,-59,0.607272727272727,0,0.607272727272727,0.607272727272727,-0.214545454545455,5105.45454545455,1476.636
3479,2013,0 - 30%,Hispanic,Owners,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
3480,2013,0 - 30%,Hispanic,Owners,Children,108,0,0,0,0,108,0,0,0,0,1,13000,4
3481,2013,0 - 30%,Hispanic,Renters,All,3689,3431,303,3128,189,69,0.930062347519653,0.082136080238547,0.847926267281106,0.0512333965844402,0.0187042558959068,14103.5356465167,1011.533
3482,2013,0 - 30%,Hispanic,Renters,Seniors,378,228,0,228,0,150,0.603174603174603,0,0.603174603174603,0,0.396825396825397,9735.44973544974,550.847
3483,2013,0 - 30%,Hispanic,Renters,Children,1215,1157,0,1157,0,58,0.952263374485597,0,0.952263374485597,0,0.0477366255144033,17944.5267489712,1057.382
3484,2013,30 - 50%,All,All,All,29173,22789,13278,9511,0,6384,0.781167517910397,0.455146882391252,0.326020635519144,0,0.218832482089603,28567.3943715079,1076.992
3485,2013,30 - 50%,All,All,Seniors,7005,5035,2330,2705,0,1970,0.718772305496074,0.332619557458958,0.386152748037116,0,0.281227694503926,26194.388579586,1071.119
3486,2013,30 - 50%,All,All,Children,5855,4298,2596,1702,0,1557,0.734073441502989,0.443381725021349,0.29069171648164,0,0.265926558497011,33561.8756618275,1298.344
3487,2013,30 - 50%,All,Owners,All,8892,6083,2265,3818,0,2809,0.684098065677013,0.25472334682861,0.429374718848403,0,0.315901934322987,29027.2168241116,1333.36
3488,2013,30 - 50%,All,Owners,Seniors,3594,2370,978,1392,0,1224,0.659432387312187,0.27212020033389,0.387312186978297,0,0.340567612687813,26744.8441847524,1242.509
3489,2013,30 - 50%,All,Owners,Children,1332,962,297,665,0,370,0.722222222222222,0.222972972972973,0.499249249249249,0,0.277777777777778,36342.5675675676,1788.289
3490,2013,30 - 50%,All,Renters,All,20281,16706,11013,5693,0,3575,0.82372664069819,0.543020561116316,0.280706079581875,0,0.17627335930181,28365.7898525714,951.948
3491,2013,30 - 50%,All,Renters,Seniors,3411,2665,1352,1313,0,746,0.781295807681032,0.396364702433304,0.384931105247728,0,0.218704192318968,25614.401055409,836.533
3492,2013,30 - 50%,All,Renters,Children,4523,3336,2299,1037,0,1187,0.737563564006191,0.508290957329206,0.229272606676984,0,0.262436435993809,32742.9763431351,1083.184
3493,2013,30 - 50%,White,All,All,20764,15790,8357,7433,0,4974,0.760450780196494,0.402475438258524,0.35797534193797,0,0.239549219803506,28303.8298979002,1033.485
3494,2013,30 - 50%,White,All,Seniors,6065,4446,1965,2481,0,1619,0.733058532563891,0.3239901071723,0.409068425391591,0,0.266941467436109,26263.9129431162,1020.519
3495,2013,30 - 50%,White,All,Children,3222,2391,1322,1069,0,831,0.742085661080074,0.410304158907511,0.331781502172564,0,0.257914338919925,34406.2886405959,1294.691
3496,2013,30 - 50%,White,Owners,All,6870,4421,1675,2746,0,2449,0.643522561863173,0.243813682678311,0.399708879184862,0,0.356477438136827,28297.981077147,1276.924
3497,2013,30 - 50%,White,Owners,Seniors,3137,2088,793,1295,0,1049,0.665604080331527,0.252789289129742,0.412814791201785,0,0.334395919668473,27063.3312081607,1299.741
3498,2013,30 - 50%,White,Owners,Children,782,412,127,285,0,370,0.526854219948849,0.162404092071611,0.364450127877238,0,0.473145780051151,34377.4936061381,1769.234
3499,2013,30 - 50%,White,Renters,All,13894,11369,6682,4687,0,2525,0.818266877788974,0.480927018857061,0.337339858931913,0,0.181733122211026,28306.7218943429,940.326
3500,2013,30 - 50%,White,Renters,Seniors,2928,2358,1172,1186,0,570,0.805327868852459,0.400273224043716,0.405054644808743,0,0.194672131147541,25407.4323770492,808.147
3501,2013,30 - 50%,White,Renters,Children,2440,1979,1195,784,0,461,0.811065573770492,0.489754098360656,0.321311475409836,0,0.188934426229508,34415.5172131148,1135.635
3502,2013,30 - 50%,Black,All,All,1382,1197,597,600,0,185,0.866136034732272,0.431982633863965,0.434153400868307,0,0.133863965267728,31269.7539797395,1348.388
