,OBJECTID,SUBTYPECD,HEIGHT,ASSET_ID,HasStreetlight,Field,geometry
22067,22068,1,36,1311592,Yes,,POINT (-122.33257150683 47.6174177538051)
22105,22106,1,26,1314091,Yes,,POINT (-122.331131175512 47.613997558605)
22106,22107,1,30,1314197,Yes,,POINT (-122.333140607252 47.6129367467875)
22109,22110,1,999,1314485,Yes,,POINT (-122.333030329267 47.614410318555)
22111,22112,1,30,1314249,Yes,,POINT (-122.332891535177 47.6146227329346)
22114,22115,1,28,1311697,Yes,,POINT (-122.333985213095 47.6141142513769)
22138,22139,1,33,1314232,Yes,,POINT (-122.333213271422 47.617149231534)
22139,22140,1,60,1315048,Yes,,POINT (-122.325872906651 47.6116972555504)
22140,22141,1,30,1314033,Yes,,POINT (-122.334263306557 47.6110477186126)
22141,22142,1,35,1311586,Yes,,POINT (-122.329812107624 47.6173158189893)
22142,22143,1,35,1311587,Yes,,POINT (-122.330346871139 47.6169120095924)
22143,22144,1,30,1314173,Yes,,POINT (-122.326716615077 47.6142342002441)
22145,22146,1,35,1314240,Yes,,POINT (-122.332834907921 47.6171062401514)
22146,22147,1,40,1314155,Yes,,POINT (-122.324620914201 47.6140123996253)
22147,22148,1,12,1314257,Yes,,POINT (-122.326631393075 47.6153038189763)
22275,22276,1,35,1360682,Yes,,POINT (-122.346432848361 47.6204739658145)
22276,22277,1,30,1360857,Yes,,POINT (-122.346893809725 47.6186352400902)
22277,22278,1,27,1360852,Yes,,POINT (-122.346444151672 47.618482698988)
22278,22279,1,29,1360854,Yes,,POINT (-122.34692685685 47.6184352841801)
22281,22282,1,35,1360687,Yes,,POINT (-122.346106538424 47.6221912548239)
22282,22283,1,115,1360963,Yes,,POINT (-122.345941629885 47.6218698594836)
22283,22284,1,33,1360974,Yes,,POINT (-122.346212867167 47.621613562493)
22363,22364,1,0,1313004,Yes,,POINT (-122.332748470608 47.599117499013)
22365,22366,1,30,1319124,Yes,,POINT (-122.328346481241 47.6021638176135)
22366,22367,1,40,1313148,Yes,,POINT (-122.32365523116 47.5967721510576)
22376,22377,1,999,1365154,Yes,,POINT (-122.330780468061 47.6105738506794)
22427,22428,1,33,1360972,Yes,,POINT (-122.346156148371 47.6212606748407)
22428,22429,1,35,1360568,Yes,,POINT (-122.346126295762 47.6208357752375)
22429,22430,1,29,1360871,Yes,,POINT (-122.346102835701 47.6186339137533)
22430,22431,1,33,1360859,Yes,,POINT (-122.345725026895 47.6184888260742)
22431,22432,1,33,1360869,Yes,,POINT (-122.346175723204 47.6181522261304)
22432,22433,1,35,1360906,Yes,,POINT (-122.345140039541 47.6226783253575)
22433,22434,1,110,1360688,Yes,,POINT (-122.345616663273 47.6225493894108)
22434,22435,1,35,1360916,Yes,,POINT (-122.345451426281 47.6224209107149)
22435,22436,1,35,1360567,Yes,,POINT (-122.345265417007 47.6222407765861)
22444,22445,1,30,1360961,Yes,,POINT (-122.34519417419 47.6186332523853)
23041,23042,1,12,1308069,Yes,,POINT (-122.330583691429 47.6040183249461)
23042,23043,1,12,1308066,Yes,,POINT (-122.330654856936 47.6037916223415)
23043,23044,1,12,1311444,Yes,,POINT (-122.330499388183 47.6036196236991)
23044,23045,1,12,1311431,Yes,,POINT (-122.330341800727 47.6034583247123)
23045,23046,1,26,1311439,Yes,,POINT (-122.330167041654 47.6033752438793)
23046,23047,1,12,2494739,Yes,,POINT (-122.329679732418 47.6035671920131)
23047,23048,1,26,1311008,Yes,,POINT (-122.33002958772 47.6044872937143)
23048,23049,1,26,1311290,Yes,,POINT (-122.329651705085 47.60434094404)
23053,23054,1,30,1314440,Yes,,POINT (-122.32750770129 47.6033290180836)
23344,23345,1,40,1302676,Yes,,POINT (-122.32631242219 47.6178251221463)
23345,23346,1,40,1301292,Yes,,POINT (-122.325866859653 47.6183466142557)
23346,23347,1,35,1302030,Yes,,POINT (-122.327774522012 47.6240626398308)
23347,23348,1,35,1302029,Yes,,POINT (-122.32777063567 47.6236431057355)
23348,23349,1,35,1301180,Yes,,POINT (-122.329277377042 47.6216384011585)
23351,23352,1,35,1302927,Yes,,POINT (-122.329249943781 47.6197515901385)
23352,23353,1,40,1301223,Yes,,POINT (-122.330589878745 47.6208800080217)
23354,23355,1,40,1302704,Yes,,POINT (-122.326062566749 47.6191831958252)
23355,23356,1,60,1302890,Yes,,POINT (-122.330337957067 47.6222240540979)
23357,23358,1,60,1302891,Yes,,POINT (-122.330348096663 47.622543714402)
23875,23876,1,47,1311318,Yes,,POINT (-122.324611695442 47.6062029380514)
23876,23877,1,65,1311316,Yes,,POINT (-122.324281257662 47.6058243360316)
23877,23878,1,55,1311304,Yes,,POINT (-122.324993766004 47.6059387266814)
23879,23880,1,55,1311320,Yes,,POINT (-122.32493515735 47.6065401296824)
23939,23940,1,0,1311885,Yes,,POINT (-122.328728201098 47.6114937350344)
23942,23943,1,0,1315124,Yes,,POINT (-122.331474541188 47.6136550942294)
23943,23944,1,0,1314186,Yes,,POINT (-122.331022982005 47.6138691129266)
23944,23945,1,0,1314185,Yes,,POINT (-122.331135011499 47.6138191091822)
23945,23946,1,0,1315026,Yes,,POINT (-122.329266535346 47.61058216245)
23946,23947,1,0,1315027,Yes,,POINT (-122.328936103495 47.6107931299669)
23947,23948,1,0,1315144,Yes,,POINT (-122.329854656331 47.6112623050944)
23948,23949,1,0,1311888,Yes,,POINT (-122.329026605917 47.6118225803977)
23949,23950,1,0,1315147,Yes,,POINT (-122.329662715091 47.6118507005033)
23950,23951,1,0,1315142,Yes,,POINT (-122.329999949747 47.6117416456965)
23951,23952,1,0,1315140,Yes,,POINT (-122.329959280999 47.6122103543762)
23952,23953,1,0,1315129,Yes,,POINT (-122.329454638626 47.612538148142)
23953,23954,1,0,1314225,Yes,,POINT (-122.330794901758 47.6125813687185)
23954,23955,1,0,1314224,Yes,,POINT (-122.330575825619 47.6126813658242)
23955,23956,1,0,1314223,Yes,,POINT (-122.330385252364 47.6127647294369)
23956,23957,1,0,1314178,Yes,,POINT (-122.33027118436 47.61302044337)
23957,23958,1,0,2494719,Yes,,POINT (-122.329493371807 47.6133168554058)
23958,23959,1,0,1314176,Yes,,POINT (-122.329169364094 47.6134553384633)
23959,23960,1,0,1314214,Yes,,POINT (-122.328572073828 47.6107792964208)
23960,23961,1,0,1315028,Yes,,POINT (-122.32858036767 47.6109381016796)
23961,23962,1,0,1315029,Yes,,POINT (-122.328384999167 47.6110075818339)
23997,23998,1,14,1301217,Yes,,POINT (-122.331339440889 47.6207532143775)
23998,23999,1,14,1301221,Yes,,POINT (-122.330914865363 47.6207525886179)
23999,24000,1,25,1301075,Yes,,POINT (-122.331617578564 47.6205830430179)
24000,24001,1,25,1301073,Yes,,POINT (-122.331613163163 47.6197915576795)
24001,24002,1,25,1301070,Yes,,POINT (-122.331548802842 47.6197265468819)
24002,24003,1,25,1301071,Yes,,POINT (-122.331159249001 47.6197291891857)
24004,24005,1,55,1301212,Yes,,POINT (-122.332511074106 47.6197215379324)
24005,24006,1,65,1302866,Yes,,POINT (-122.330323719557 47.6230534118178)
24006,24007,1,35,1302656,Yes,,POINT (-122.32541733471 47.6189025247223)
24009,24010,1,23,1413152,Yes,,POINT (-122.332192092087 47.6197292112584)
24012,24013,1,999,1347009,Yes,,POINT (-122.332869447256 47.6230499786111)
24013,24014,1,33,1347010,Yes,,POINT (-122.332298995062 47.6231845867158)
24014,24015,1,35,1347011,Yes,,POINT (-122.331854948016 47.62318543048)
24017,24018,1,25,1327513,Yes,,POINT (-122.330522422653 47.6203683658912)
24018,24019,1,25,1327514,Yes,,POINT (-122.330523303566 47.6201932244456)
24019,24020,1,25,1413155,Yes,,POINT (-122.334091169416 47.6196103885452)
24020,24021,1,25,1413154,Yes,,POINT (-122.333382048246 47.6196057267436)
24025,24026,1,55,2494897,Yes,,POINT (-122.332292425248 47.6208821588541)
24036,24037,1,33,1311302,Yes,,POINT (-122.324740314964 47.6056605276267)
24037,24038,1,33,1311251,Yes,,POINT (-122.324937463245 47.6055498765175)
24039,24040,1,33,1311038,Yes,,POINT (-122.324213935898 47.6050910674214)
24040,24041,1,33,1311048,Yes,,POINT (-122.324717763825 47.6053988774188)
24042,24043,1,60,1311047,Yes,,POINT (-122.325301783217 47.6052522223182)
24043,24044,1,33,1311036,Yes,,POINT (-122.32403158195 47.6049406245085)
24044,24045,1,60,1311031,Yes,,POINT (-122.324728249868 47.6046536269258)
24045,24046,1,60,1311030,Yes,,POINT (-122.324427497296 47.6047652431011)
24046,24047,1,30,1311016,Yes,,POINT (-122.330496963079 47.604989847861)
24047,24048,1,30,1311796,Yes,,POINT (-122.331172200533 47.6040098960361)
24048,24049,1,35,1308120,Yes,,POINT (-122.324589091702 47.6069062606131)
24049,24050,1,35,1308119,Yes,,POINT (-122.324843072982 47.6071895314478)
24050,24051,1,29,1311125,Yes,,POINT (-122.331165959489 47.6059759528518)
24051,24052,1,30,1306773,Yes,,POINT (-122.334036629844 47.6074817649073)
24052,24053,1,35,1314147,Yes,,POINT (-122.332864823586 47.6092651275977)
24053,24054,1,12,1311282,Yes,,POINT (-122.329472742788 47.6044844490447)
24055,24056,1,30,1311234,Yes,,POINT (-122.327814138298 47.607342326307)
24056,24057,1,12,1311433,Yes,,POINT (-122.32944221196 47.6038357667816)
24057,24058,1,12,1311435,Yes,,POINT (-122.329612534388 47.6040245488742)
24058,24059,1,12,1311443,Yes,,POINT (-122.329737334413 47.6041631372091)
24059,24060,1,30,1308075,Yes,,POINT (-122.329390182836 47.603708583397)
24060,24061,1,30,1308072,Yes,,POINT (-122.330135986345 47.6042089017559)
24062,24063,1,24,1311076,Yes,,POINT (-122.328664147788 47.6038056550899)
24063,24064,1,999,1314441,Yes,,POINT (-122.327929810047 47.6041008322481)
24065,24066,1,14,1365152,Yes,,POINT (-122.324334280173 47.6049575100167)
25094,25095,1,0,1314487,Yes,,POINT (-122.33273018857 47.6141608482769)
25095,25096,1,0,1314198,Yes,,POINT (-122.333236488358 47.6129603810237)
25096,25097,1,0,1315315,Yes,,POINT (-122.33297403968 47.612743880932)
25097,25098,1,0,1315316,Yes,,POINT (-122.332802089975 47.612550205629)
25098,25099,1,0,1315317,Yes,,POINT (-122.33260754467 47.6123426680518)
25099,25100,1,0,1314248,Yes,,POINT (-122.332623315803 47.6147359874721)
25100,25101,1,0,1314250,Yes,,POINT (-122.333198595906 47.6146680024062)
25101,25102,1,0,1311699,Yes,,POINT (-122.333241799295 47.6146657438139)
25102,25103,1,0,1311951,Yes,,POINT (-122.333065787303 47.6147677076681)
25103,25104,1,0,1311957,Yes,,POINT (-122.333655482534 47.615068932875)
25104,25105,1,0,1311696,Yes,,POINT (-122.332642454311 47.6151343675367)
25105,25106,1,0,1314246,Yes,,POINT (-122.332200229588 47.6152538038771)
25106,25107,1,0,1314247,Yes,,POINT (-122.332029755032 47.6149908695044)
25107,25108,1,0,1314244,Yes,,POINT (-122.331917530211 47.6151899464855)
25109,25110,1,0,1314374,Yes,,POINT (-122.33307149581 47.6160630835513)
25110,25111,1,0,1311695,Yes,,POINT (-122.334243842392 47.6156491085642)
25111,25112,1,0,1314370,Yes,,POINT (-122.333740820463 47.6160487131137)
25112,25113,1,0,1314226,Yes,,POINT (-122.333533220332 47.6161654041445)
25113,25114,1,0,1314369,Yes,,POINT (-122.333402937374 47.6163031906354)
25114,25115,1,0,1314368,Yes,,POINT (-122.333159254984 47.616489218782)
25115,25116,1,0,1314445,Yes,,POINT (-122.330932650343 47.6158219015974)
25116,25117,1,0,1314446,Yes,,POINT (-122.330377347701 47.6156760460148)
25117,25118,1,0,1318660,Yes,,POINT (-122.329964801469 47.616167975924)
25118,25119,1,0,1314448,Yes,,POINT (-122.329928498036 47.6157198427083)
25119,25120,1,0,1314088,Yes,,POINT (-122.330069820079 47.6144425786657)
25120,25121,1,0,1314233,Yes,,POINT (-122.333403684053 47.6172589989401)
25121,25122,1,0,1314366,Yes,,POINT (-122.332901232765 47.6169249776469)
25122,25123,1,0,1314365,Yes,,POINT (-122.33318963148 47.6166954316671)
25123,25124,1,0,1314364,Yes,,POINT (-122.333669830221 47.6164245987392)
25124,25125,1,0,1311593,Yes,,POINT (-122.332336001667 47.6173512903364)
25125,25126,1,0,2494708,Yes,,POINT (-122.332703714788 47.617071570156)
25126,25127,1,0,1314239,Yes,,POINT (-122.333644756789 47.6175920653868)
25127,25128,1,0,1311595,Yes,,POINT (-122.331950979876 47.6177468785599)
25128,25129,1,0,1311580,Yes,,POINT (-122.329472284805 47.6177776803123)
25129,25130,1,0,1311597,Yes,,POINT (-122.330598342079 47.6169780965224)
25130,25131,1,0,1311579,Yes,,POINT (-122.33129173595 47.6173625830507)
25131,25132,1,0,1311578,Yes,,POINT (-122.331687164744 47.6176327059851)
25132,25133,1,0,1315247,Yes,,POINT (-122.330852103559 47.6165155216974)
25133,25134,1,0,1318665,Yes,,POINT (-122.331506274206 47.6163255697334)
25134,25135,1,0,1318672,Yes,,POINT (-122.332160413154 47.6167118394871)
25135,25136,1,0,1318664,Yes,,POINT (-122.332534552161 47.6169746993446)
25136,25137,1,0,1318661,Yes,,POINT (-122.331767657065 47.6174609812268)
25137,25138,1,0,1314230,Yes,,POINT (-122.331974046597 47.6163993879228)
25138,25139,1,0,1314229,Yes,,POINT (-122.331595737244 47.616141717128)
25139,25140,1,0,2494709,Yes,,POINT (-122.332819379192 47.6157467287433)
25140,25141,1,0,1314227,Yes,,POINT (-122.332315823525 47.6156199704779)
25141,25142,1,0,1311743,Yes,,POINT (-122.331728420628 47.6158405148055)
25142,25143,1,0,1314245,Yes,,POINT (-122.332160094269 47.615507348139)
25143,25144,1,0,1314241,Yes,,POINT (-122.331279699229 47.6159124662463)
25144,25145,1,0,1314242,Yes,,POINT (-122.331164732695 47.6153459489009)
25145,25146,1,0,1314373,Yes,,POINT (-122.33261764713 47.6153563300608)
25146,25147,1,0,1314371,Yes,,POINT (-122.333889598144 47.6153848015718)
25147,25148,1,0,1314372,Yes,,POINT (-122.333090286465 47.6149907210414)
25148,25149,1,0,1315304,Yes,,POINT (-122.331602441402 47.6150088583259)
25270,25271,1,0,1315306,Yes,,POINT (-122.332185015506 47.6147661059966)
25271,25272,1,0,1315305,Yes,,POINT (-122.331841160561 47.6149047034025)
25272,25273,1,0,1314486,Yes,,POINT (-122.332907197691 47.6143501884178)
25372,25373,1,0,1311884,Yes,,POINT (-122.328392662212 47.6113149825783)
25382,25383,1,0,1315042,Yes,,POINT (-122.327791276246 47.610660112001)
25383,25384,1,0,1315043,Yes,,POINT (-122.328014643339 47.6109374440781)
25384,25385,1,0,1315044,Yes,,POINT (-122.328001142837 47.611016176628)
25385,25386,1,0,1315045,Yes,,POINT (-122.327757646035 47.6111254817916)
25386,25387,1,0,1311883,Yes,,POINT (-122.327618305792 47.6113391979754)
25387,25388,1,0,1311887,Yes,,POINT (-122.327304903609 47.6114669134566)
25388,25389,1,0,1315034,Yes,,POINT (-122.326799152294 47.611014189636)
25398,25399,1,0,1315038,Yes,,POINT (-122.326244377292 47.6107770676379)
25399,25400,1,0,1315408,Yes,,POINT (-122.326775177567 47.6112568745931)
25400,25401,1,0,1315409,Yes,,POINT (-122.326869065351 47.6114877695873)
25401,25402,1,0,1315410,Yes,,POINT (-122.326788044631 47.6115241473572)
25402,25403,1,0,1315411,Yes,,POINT (-122.326558427795 47.6116370915315)
25403,25404,1,0,1315155,Yes,,POINT (-122.327115565705 47.611628313841)
25404,25405,1,0,1315414,Yes,,POINT (-122.326818810459 47.6116585426752)
25405,25406,1,0,1311890,Yes,,POINT (-122.327616027458 47.612169115295)
25406,25407,1,0,1311882,Yes,,POINT (-122.327573771118 47.6118677172748)
25407,25408,1,0,1311891,Yes,,POINT (-122.324384091525 47.6117030957174)
25545,25546,1,0,1314471,Yes,,POINT (-122.325137006524 47.6113932279362)
25546,25547,1,0,1311886,Yes,,POINT (-122.328945800104 47.6120170659836)
25547,25548,1,0,1311881,Yes,,POINT (-122.328519613115 47.612328772931)
25548,25549,1,0,1314474,Yes,,POINT (-122.328210153619 47.6124640063437)
25549,25550,1,0,1314490,Yes,,POINT (-122.333384101522 47.6131786050869)
25550,25551,1,0,1315413,Yes,,POINT (-122.326445855798 47.6118187201918)
25551,25552,1,0,1314497,Yes,,POINT (-122.33413803918 47.6127198587254)
25552,25553,1,0,1314491,Yes,,POINT (-122.333353563401 47.6130634778632)
25553,25554,1,0,1314495,Yes,,POINT (-122.333806548271 47.6128629874827)
25554,25555,1,0,1314496,Yes,,POINT (-122.333909346626 47.6128201453005)
25555,25556,1,0,1314493,Yes,,POINT (-122.333574598927 47.6129598427751)
25556,25557,1,0,1314199,Yes,,POINT (-122.33358592951 47.6128103508873)
25557,25558,1,0,1314234,Yes,,POINT (-122.33365952797 47.6174137420722)
25558,25559,1,0,1314367,Yes,,POINT (-122.332861733037 47.6167061828682)
25559,25560,1,0,1318669,Yes,,POINT (-122.331162137382 47.6170998907089)
25560,25561,1,0,1311952,Yes,,POINT (-122.332851383199 47.6149672761591)
25561,25562,1,0,1314375,Yes,,POINT (-122.333340535268 47.6148192315627)
25562,25563,1,0,1315407,Yes,,POINT (-122.326900086726 47.6139821046232)
25564,25565,1,55,1311266,Yes,,POINT (-122.326314538306 47.6059640843097)
25567,25568,1,65,1311308,Yes,,POINT (-122.325760146606 47.6067806873907)
25568,25569,1,50,1311306,Yes,,POINT (-122.325524776362 47.6065277008809)
25569,25570,1,50,1311227,Yes,,POINT (-122.325530617305 47.6062872139733)
25690,25691,1,28,1311278,Yes,,POINT (-122.328314204613 47.60958447696)
25691,25692,1,28,1311298,Yes,,POINT (-122.328123861781 47.6093742938551)
25692,25693,1,28,1311279,Yes,,POINT (-122.32786038007 47.6092448509083)
25693,25694,1,35,1311384,Yes,,POINT (-122.325298300635 47.6103477343369)
25695,25696,1,40,1311382,Yes,,POINT (-122.325185177892 47.6102286049625)
25696,25697,1,65,1311381,Yes,,POINT (-122.324708497817 47.6104344939847)
25697,25698,1,60,1311385,Yes,,POINT (-122.324511095817 47.6102185116765)
25698,25699,1,35,1308109,Yes,,POINT (-122.324521514823 47.6095112785664)
25701,25702,1,50,1308114,Yes,,POINT (-122.323724216848 47.6080254688582)
25702,25703,1,50,1308121,Yes,,POINT (-122.323966433184 47.6069408445329)
25703,25704,1,50,1308125,Yes,,POINT (-122.324417261084 47.606752086274)
26101,26102,1,35,1302693,Yes,,POINT (-122.327784058924 47.6178369796514)
26102,26103,1,40,1302484,Yes,,POINT (-122.333117788715 47.6238607695872)
26104,26105,1,40,1301209,Yes,,POINT (-122.332888252638 47.6213069025196)
26105,26106,1,40,1302496,Yes,,POINT (-122.33288823047 47.6225444995058)
26108,26109,1,34,1302926,Yes,,POINT (-122.329246766715 47.6198645954268)
26251,26252,1,34,1302948,Yes,,POINT (-122.329250253047 47.6202942797123)
26252,26253,1,34,1302920,Yes,,POINT (-122.329322771066 47.6207600337171)
26254,26255,1,40,1301211,Yes,,POINT (-122.332320647478 47.620195836837)
26255,26256,1,35,1302669,Yes,,POINT (-122.32414027941 47.6195351405696)
26261,26262,1,30,1301121,Yes,,POINT (-122.324105378512 47.6204374059438)
26262,26263,1,30,1301122,Yes,,POINT (-122.32409393179 47.6199497095476)
26263,26264,1,35,1312892,Yes,,POINT (-122.330989433627 47.6183965698602)
26265,26266,1,55,1301062,Yes,,POINT (-122.333518373204 47.6207595615214)
26266,26267,1,30,1312890,Yes,,POINT (-122.329023167525 47.6183291406278)
26267,26268,1,30,1312889,Yes,,POINT (-122.329099143157 47.6180045792268)
26268,26269,1,12,1301171,Yes,,POINT (-122.333277973917 47.6208788524575)
26269,26270,1,12,1301207,Yes,,POINT (-122.333083237106 47.6209785857455)
26270,26271,1,12,1301206,Yes,,POINT (-122.333083525519 47.6211585619754)
26271,26272,1,12,1301208,Yes,,POINT (-122.333085539525 47.6214550065244)
26524,26525,1,55,1319034,Yes,,POINT (-122.31946365197 47.6020717279251)
26531,26532,1,33,1311294,Yes,,POINT (-122.32697702453 47.6047588243456)
26532,26533,1,30,1311247,Yes,,POINT (-122.327547452244 47.6054298882944)
26533,26534,1,35,1311167,Yes,,POINT (-122.326574519894 47.6046831127698)
26534,26535,1,33,1311295,Yes,,POINT (-122.326641299964 47.604841931211)
26535,26536,1,35,1311163,Yes,,POINT (-122.326579227796 47.6057053235481)
26536,26537,1,65,1311164,Yes,,POINT (-122.326371277622 47.6055604392819)
26537,26538,1,50,1311980,Yes,,POINT (-122.325603096078 47.6056245484068)
26538,26539,1,50,1311249,Yes,,POINT (-122.327153822511 47.6056158502871)
27287,27288,1,50,1413143,Yes,,POINT (-122.327303687184 47.6184294663487)
27288,27289,1,60,1302692,Yes,,POINT (-122.326853362933 47.6184102563475)
27289,27290,1,45,1302691,Yes,,POINT (-122.326855589298 47.6181061831683)
27290,27291,1,50,1302690,Yes,,POINT (-122.326685165792 47.6184284571927)
27291,27292,1,45,1302662,Yes,,POINT (-122.325364715429 47.6184107473062)
